,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
178,Information Technology,Kelly IT Resources,Degree - 4 Year Degree,"
54387BR *** MUST BE ABLE TO WORK ON A W2/HOURLY BASIS  *** MUST BE ABLE TO WORK ON-SITE ***Our Client is expanding and currently seeks a BUSINESS ANALYST  -  SAP FICOFor DIRECT HIRE!!  Leverage your SAP and BUSINESS ANALYST skills to help take your career at NISSAN to the  ""Next Level""  for 2018 and beyond!    Nissan in Franklin, Tennessee seeks the following: Title:    Business Analyst  SAP  FICONissan is a global company driven by the accomplishments of our employees. We find pride in our continued commitment to diversity and an exciting lineup of vehicles. Simply put, we are at the intersection of people, transportation, and the environment which keeps us at the forefront of innovation. We’re currently looking for a Business Analyst Inventory to Cash join our team in Franklin, TN NNA Headquarters. Nissan is proud to offer employees a benefit package that is designed to enhance your well-being and reward job performance. Some of these benefits include comprehensive healthcare coverage, paid holidays, paid vacation time, 401(K), vehicle lease/purchase programs, and more. Additional site specific benefits such as on-site childcare, gym, and dry cleaning services may also be available at some locations. Job Requirements:
 Coordinate and provide oversight for application development, maintenance and production support performed by different IT vendors and act as a liaison between business and technical teams.
 Act as functional subject matter expert for use of SAP ERP in the FICO and SD modules along with associated customizations and interfaces.
 Review and approve analysis and solution presented by technical teams from IT vendors using working knowledge of basic SAP technical landscape and ABAP programming.
 Must possess the skills to read, understand, interpret, and communicate technical systematic issues effectively to management and peers and should be able to demonstrate these skill categories: analytical, technical, managerial, and interpersonal.
 Work independently with business users to define concepts under general direction of manager.
 Support the business users in creating business case by defining their system needs and by estimating appropriate high level costs and resource requirements.
 Should be able to challenge business users on their assumptions and proposed execution plan where necessary.
 Support application development by being part of a project team and following SDLC processes to create deliverable assigned to Business Analysts including application testing
 Provide oversight and lead troubleshooting as required to restore critical application downtime or functionality loss caused by various issues like data interface gaps, configuration gaps or user errors.
 Successfully engage in multiple initiatives simultaneously and be able to manage priorities
 Job requires excellent verbal and written communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts.

 Minimal Requirements:
 10 Years overall IS/IT experience with at least:
 7 years application development experience
 Experience in working with third party vendors.
 Prior experience working with off-shore personnel is a plus.
 SAP FICO 
 Bachelor’s degree or equivalent experience. Advanced technical degree preferred


 At this time we are not in the position to offer any type of sponsorships or VISA transfers for this position. 

Important information: This position is recruited for by a remote Kelly office, not your local Kelly branch.  To be considered for this position, you must apply now to submit your resumes.  If you have questions about the position, you may contact the recruiter recruiting for this position by email.EMAIL:  [Click Here to Email Your Resumé]
Why Kelly®?
With Kelly, you’ll have direct connections to leading IT organizations in the best companies around
the globe—offering you the chance to work on some of today’s most intriguing, innovative and high-
visibility projects. In a field where change is the only constant, our connections and opportunities
will help you take your career exactly where you want to go. We work with 95 of the Fortune 100™
companies, and more than 3,000 IT hiring managers turn to us each year to access the best talent:
people like you. 
Last year we found 8,000 opportunities for IT professionals. Let us help advance your career
today.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people around the world and have a role in connecting thousands more with work through our global network of talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter. 
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",Full-Time,7 years,Other Great Industries,"Franklin, TN 37067",NA,Business Analyst SAP FICO,NA
179,Banking,Liberty Bank for Savings,Degree - 4 Year Degree,"

 Liberty Bank for Savings
Business Analyst
 
Liberty Bank for Savings is celebrating 120 years of service to its communities! With five branch offices located on the north side of Chicago, we are currently looking for diligent, analytical, detailed and inquisitive self-starters to make an impact within the Bank. As part of the Accounting Team here at Liberty Bank, the role will entail exposure to and responsibility for accounting and financial related responsibilities, including data interpretation, reporting, trend analysis and ROI calculations. The role will also focus on learning and delving into existing software systems to help determine optimal usage.
 
Key duties and responsibilities:
·         Assists with analyzing raw data from the Bank core system and other bank software for trends, interpretation, and offering better ways to report and utilize such information.  
·         Exposure to key accounting and financial processes, including the preparation of Bank monthly financial statements, various monthly board reports, the monthly ALCO report, etc., to build management’s awareness of the performance of Liberty Bank.
·         Performs analysis and provides accurate reports on Bank’s retail and loan products and services.
·         Partakes in evaluating the effectiveness and ROI of Marketing, Retail, Lending and overall corporate initiatives.
·         Researches and provide reports on historical and forecasted financial data for the organization, including economic trends and asset management.
·         Researches peer financial activities and provide an indication of the competition’s behaviors, statistical benchmarks and expense management.
·         Upon acclimation to the Bank and it accounting and business routines and cycles, an opportunity to delve into the various software solutions utilized will be introduced, so as to uncover capabilities and functions that are not being optimized, or that can be incorporated in a more efficient and impactful manner.
·         Participation in projects and change management initiatives to improve on processes which result in improved accuracy, better compliance, meaningful cost-savings, and improvement in efficiency.

We are seeking candidates who enjoy working with numbers and data, systems and software, have a strong sense of initiative and curiosity to delve in and learn new things, and can effectively present new ideas and offer suggestions for improvement and change!

Education/Experience:
·         Bachelor’s degree in Accounting, Finance or Business Administration.
·         1-3 years prior accounting and finance experience desired.
 
Skills/Abilities we are seeking:
~  Effective analytical and reporting capabilities.

~ Strong math aptitude and ability to think critically.
·         ~Good interpersonal skills and the ability to work both in a team and independently.
·        ~ Ability to work on multiple projects and assignments simultaneously, and managing time and resources to ensure work is completed efficiently and within established timeframes.
·        ~ High level of proficiency in Excel; strong working knowledge of Office and Adobe; ability to learn new software and systems.


Liberty Bank for Savings is an Equal Opportunity Employer (Minorities, Females, Protected Veterans and Individuals with Disabilities). Appropriate background checks will be completed.
 
A comprehensive benefits package offered for Full-time positions, including medical, dental and vision coverage, Life/STD/LTD plans, Flexible Spending Account, 401k+Profit Sharing Plan, Pension Plan, paid vacation, sick time and holidays.  For more information on Liberty Bank, visit us online at: http://www.libertybank.com.  To apply for this position, please email your resume and salary requirements to [Click Here to Email Your Resumé]
 
 
",Full-Time,Experience - At least 1 year(s),Banking - Financial Services,"2392 North Milwaukee AvenueChicago, IL 60647","$45,000.00 - $65,000.00 /Year",Business Analyst,Travel - None
180,Information Technology,Andis Company,Degree - 4 Year Degree,"

As our Business Analyst, you will perform a full range of project leadership, analytical and design functions. Through collaboration with users, you will analyze business and user requirements to define project objectives. You will create program and process/design specifications for programming staff to meet project requirements.  You will perform testing and debugging of either new or existing programs, applications and procedures. You will recommend means to increase efficiency or improve system processes. You will lead various IT projects and support the continuity of business processes through documentation; leading appropriate training for users and providing technical support and problem resolution. You will remain current in knowledge of business and information technology processes, technology trends and techniques. You should have the ability to visualize and articulate cross-platform solutions.  We are looking for a self-starter, with the ability to jump into a project with minimal direction and supervision.

Some Essential Duties are:

Upholds Andis Core Values of Excellence, Integrity and Respect in all work-related activities

Leads technology projects by consulting with users; evaluating, analyzing and prioritizing user/business requirements. Defines project objectives based on user/business requirements and develops proposals and estimates for project completion. Designs program specifications to meet user/business requirements. Tests and debugs programs based on project specifications.

Analyzes and assesses modifications to existing programs to increase efficiency or to adapt to new business requirements. Leads projects to completion. 

Trains users to effectively use new or enhanced programs and/or processes. Develops or revises user instruction manuals for various IT processes.

a full job description can be found by visiting our website: www.andis.com/careers


 
·         Bachelor’s degree is preferred, and 5+ years of related experience.

 

·         Proficient in MS Office and MS Project. 

 

·         ERP, Logistics, or Distribution/Warehouse Management System experience required.  Preference to candidates with iSeries software experience (Infor XA, JD Edwards, BPCS, etc.).

 

·         Proven track record of implementing technology solutions and an understanding of the SDLC process.

",Full-Time,Experience - At least 5 year(s),Manufacturing,"1800 Renaissance BoulevardSturtevant, WI 53177",NA,IT Business Analyst,NA
181,Information Technology,NA,NA,"
Title: Business Analyst


Mandatory skills: 






Document 
process flow, Process map 
template, procedure, material







Job Description: 







The Digital Safety team is currently seeking a Business Process Analyst to support the digital safety operations team. 
This position will assist in the creation of digital safety application operations policies and procedures, reporting, process flows, training materials, as well as digital safety application email templates. A successful candidate will work closely with internal stakeholders to communicate email inquiry trends and digital safety application issues. 


Responsibilities: 


Supports the creation of process flows, reporting, email templates, procedure documents. 
Assists with the creation of training materials. 
Demonstrates the ability to learn quickly and easily adapt to a constantly changing environment. 
Proactively identifies and acts on application issues and user feedback. 
Completes knowledge based reviews of all new digital safety application enhancements. 
Recognizes gaps in process and provides recommendations to management. 
Performs other ad hoc duties as assigned or required. 


Job Qualifications :


Bachelor’s degree in English, Business, Marketing or other related field. 
2+ years of experience documenting customer email responses, process flows, training materials, operations reporting, policy and procedure documents. 
Advanced – Ownership 
Advanced - Judgment 
Advanced - Adaptability 
Advanced experience using Microsoft office programs. 
Strong interpersonal skills and the ability to work independently and in a team environment. 
Excellent verbal and written communication skills, as well as strong organizational skills.


Qualification Rating

Nice to Have :

BI - Accountability / Result - Novice
BI - Collaboration / Teamwork - Novice
BI - Customer / Client Focus - Novice
BI - Experience Level - Novice
BI - Interpsonal Skills - Novice
BI - Leadership - Novice
LC - Design
No
LC - Implementation
No
LC - Program
No
LC - Requirements
No
LC - Test
No
TS - AION
0 years
TS - APL
0 years
TS - APPC
0 years
TS - AS 400 CL
0 years
TS - AS 400 Query
0 years
TS - BAL/Assembler
0 years
TS - Changeman
0 years
TS - CICS
0 years
TS - CL400
0 years
TS - C-Lists
0 years
TS - COBOL/400
0 years
TS - COBOL (II)
0 years
TS - Cool-gen
0 years
TS - CSP
0 years
TS - Dataease
0 years
TS - DB2
0 years
TS - Easytrieve
0 years
TS - Endeavor
0 years
TS - Expeditor
0 years
TS - FILEAID
0 years
TS - FOCUS
0 years
TS - IMS DB/DC
0 years
TS - ISPF MENU BLDG
0 years
TS - JCL
0 years
TS - Language Environment
0 years
TS - Magic
0 years
TS - MVS
0 years
TS - Oracle
0 years
TS - OS/400
0 years
TS - OS 390
0 years
TS - PERFORMANCE TOOLS/STROBE
0 years
TS - Pipeline
0 years
TS - PL1
0 years
TS - QMF
0 years
TS - REXX
0 years
TS - RPG/400
0 years
TS - SAS
0 years
TS - SASAF
0 years
TS - SDFS
0 years
TS - Smartest
0 years
TS - SMP/E
0 years
TS - SNDM
0 years
TS - SPUFI
0 years
TS - SQL
0 years
TS - Telon
0 years
TS - Transcend
0 years
TS - TSO/ISPF
0 years
TS - V3RX O/S
0 years
TS - Visual Age
0 years
TS - VSAM
0 years
TS - XCOM
0 years





Mandatory skills: 







Document 
process flow, Process map 
template, procedure, material







                                                                   
VIVA USA is an equal opportunity employer and is committed to maintaining a professional working environment that is free from discrimination and unlawful harassment. The Management, contractors, and staff of VIVA USA shall respect others without regard to race, sex, religion, age, color, creed, national or ethnic origin, physical, mental or sensory disability, marital status, sexual orientation, or status as a Vietnam-era, recently separated veteran, Active war time or campaign badge veteran, Armed forces service medal veteran, or disabled veteran. Please contact us at [Click Here to Email Your Resumé] for any complaints, comments and suggestions.


Please send your resumes to ""staffing10@viva-it.com"" and one of our recruiter will get in touch with you.




Contact Details:


Account co-ordinator:  Ganesh P,Phone No: (847) 368-0860 Extn: 228 , Email id: [Click Here to Email Your Resumé]



VIVA USA INC.
3601 Algonquin Road, Suite 425
Rolling Meadows, IL 60008
[Click Here to Email Your Resumé] | www.viva-it.com
",Contractor,2+ years,Insurance,"Chicago, IL",NA,Business Analyst,NA
182,"Information Technology, Marketing, Business Development",Uline,Degree - 4 Year Degree,"

Sr. eCommerce Business Analyst
Uline – Shipping Supply Specialists

""The people I work with are as passionate as I am."" 
""I came to Uline for a job. Instead, I found a career.""

Uline is North America's leading distributor of shipping, packaging and industrial supplies. We're a family-owned company known for our incredible customer service and quality products. Our people make the difference. 

We're looking for the best and brightest to take our Internet department to the next level. If you have passion and expertise in web content, web translation, or eCommerce analysis, Uline is the company for you.



Uline seeks a Sr. eCommerce Business Analyst at its Corporate Headquarters in Pleasant Prairie, Wisconsin (north of Chicago, Illinois). 





SR. ECOMMERCE BUSINESS ANALYST RESPONSIBILITIES

Mentor and train business analysts on Internet procedures and best practices.
Coordinate inter-departmental resources for website projects.
Analyze and develop solutions addressing customer comments and issues.
Create website development specifications and business requirements.
Conduct analysis on website analytics and marketing metrics.
Maintain quality control of website development and changes.
Maintain and develop concepts that address website usability.
Prepare reports pertaining to website operations and support.
Assist in maintenance and development of the online procedure guide and knowledge database.







SR. ECOMMERCE BUSINESS ANALYST REQUIREMENTS 

Bachelor's degree.
5+ years experience.
Proficient in Microsoft Excel and Access.
Excellent verbal and written communication skills.
Well organized and detail oriented with an ability to multitask.
Strong analytical and problem solving skills.



SR. ECOMMERCE BUSINESS ANALYST BENEFITS


Complete insurance coverage – medical, dental, vision, life.

401(k) with company match.


Generous paid time off.


Tuition reimbursement.


3 bonus programs. 


Please visit www.uline.jobs to learn more about our job openings and benefits package.


HOW TO APPLY

Please click the “APPLY"" button to submit your resume for immediate consideration! 

EEO/AA Employer/Vet/Disabled
Uline is a drug-free workplace

Skills Requirements: 

E-COMMERCE, INTERNET, ECOMMERCE, MOBILE, MOBILE ECOMMERCE, ECOMMERCE BUSINESS ANALYST, ECOMMERCE ANALYST, WEBSITE DEVELOPMENT, MOBILE WEBSITE DEVELOPMENT, EXCEL, ACCESS, IT, MOBILE APPLICATIONS, WEB APPLICATIONS, CHICAGO, MILWAUKEE, RACINE, KENOSHA, WAUKEGAN, LAKE COUNTY, SENIOR ECOMMERCE BUSINESS ANALYST, SR. ECOMMERCE BUSINESS ANALYST
",Full-Time,Experience - At least 5 year(s),"Office Supplies - Equipment, Packaging, Retail","Pleasant Prairie, WI",NA,Sr. eCommerce Business Analyst,NA
183,Information Technology,New Age Technologies,Degree - 4 Year Degree,"
This is long term contract in Louisville, KY  - No H1B Visa or Corp to Corp.
This is Business Analyst Systems professional with functional experience in payroll tax.

General tasks:
Create detailed functional specifications for system changes as requested by Payroll and /or regulatory agencies

Research and track system issues and solutions using SAP's escalation process
Configures, tests and documents all payroll system updates based on regulatory changes and/or business requirements(payroll tax filing/reporting, tax updates, cyclical releases, software upgrades)/
Changes include:
Tax changes/additions to tax models, tax types, accounts, rates, etc...
Software upgrade implementation and testing    

This is a long term contract in Louisville, KY
No Corp to Corp or H1B Visa

3+ years as an expert user of Payroll Accounting systems
2+ years as a systems analyst or equivalent position
Must have knowledge of pre/post- tax deductions, earnings types, gross to net calculations and Federal, State filing requirements 
Must have extensive knowledge of Payroll tax requirements for multi-state, multi-tax companies
Ability to interact effectively with others
Capable of working independently
Strong organizational skills, attention to detail
Bachelor's degree  in relevant field: or equivalent combination or education and experience
Must be able to pass background and drug screen 
",Contractor,Experience - 3 to 6 years,Healthcare - Health Services,"1141 South 2nd StreetLouisville, KY 40203",NA,Business Analyst- Payroll Systems,NA
184,Information Technology,"Pyramid Consulting, Inc",NA,"
Immediate need for a talented Business Analyst with experience in IT Industry. This is a 6 Months Contract opportunity with possibility of long term located in Indianapolis, IN. Please review the job description below and contact me ASAP if you are interested.  Job ID: 18-12325 Description: Translates basic business needs into application software requirements. Analyzes business needs to determine optimal means of meeting those needs. Determines specific business application software requirements to address specific business needs. Good analytical skills. Ability to lead large teams in requirements gathering and documentation and testing. Experience with JIRA is required. Healthcare industry experience is helpful     
Our client is a leading IT Industry and we are currently interviewing to fill this and other similar contract positions. If you are interested in this position, please apply online for immediate consideration.
",Contractor,NA,Other Great Industries,"Indianapolis, IN",NA,Business Analyst,NA
185,Information Technology,Global Technology Associates,Degree - 4 Year Degree,"
Responsible for developing business requirements, including but not limited to business process flows and user test cases. Collaborate with business users to capture, document, and confirm business requirements. Interface mainly with the Community Connections departments and IT. Interface with our business partners for gathering / documenting business requirements and other related documentation. Manage the effort needed to complete tasks as well as provide weekly status reports to the project manager.Responsibilities:Adhere to company IT Standards and tools.Integrate the use of company project development lifecycle.Collaborate on determining deliverable completion dates.Facilitate requirements gathering sessions with multiple stakeholders.Document business requirements, business processes, use cases and other relevant documents like test scenario, test plan etc.Present requirements to multiple stakeholders who include business and IT.Managing project deliverables in line with the project planProvide project status updates including issue/risk escalation to IT and Business leadershipCollaborate on assignment of appropriate team resourcesDisseminate communications as needed among fellow project team membersDeliverables:Business Process Model, AS-IS & TO-BEBusiness Requirements Documents, including requirements traceability matrixOther relevant documents like test scenario, test plan, test casesBusiness Program guidelinesEnd-user training and training materialsWeekly Status Reports

BS or BA degree in computer science, business administration, or related business/technical field or equivalent experience is required.5 – 10 years of business analysis experienceAnalytical and organizational skills.Strong verbal and written English communication skills.Ability to work independently with limited supervisionExperience with Microsoft Word, Excel, PowerPoint, and Visio.Ability to work well with people from different disciplines with varying degrees of technical experience.Company has two project development lifecycles. Traditional waterfall and Fowling Scrum best practices.  This project may incorporate a hybrid of the two methodologies; which would include development of user stories.  Knowledge and experience on working with Scrum is a plus
",Full-Time,NA,Automotive - Motor Vehicles - Parts,"Plano, TX",$45.00 - $51.00 /Hour,IT Business Analyst,NA
186,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 03500-9501170897Classification: Business AnalystCompensation: DOEOur client in Oklahoma City is seeking a Software Business Analyst. This position will work with one or more Business Units, supporting multiple assigned projects aimed at delivering IT solutions and services that meet company cost, quality, and strategic targets. The role will predominately focus on gathering and analyzing work group data, defining current processes and requirements, researching best practices, and identifying and documenting process improvements and functional specifications. QUALIFICATIONS: - 5 years of IT business analyst experienceBS/BA degree in relevant discipline or equivalent experience required - ISEB-qualified Business Analyst preferredPrevious experience of working in an agile environment and using recognized development methodology; e.g., Agile, SCRUM, and KANBAN

TECHNICAL SKILLS: - Proficient in documenting As-Is and To-Be processes. - Ability to maintain automated test scripts. - Broad understanding of software development methodologies. - Experience using a recognized development methodology; e.g., Agile, SCRUM, and KANBAN. - Understanding of software development life cycle (SDLC). - Proficient in Microsoft Office products. - Moderate facilitation skills. - Strong communication skills that allow for effective communication across all levels of the organization. - Written communication skills including process documentation. - Proven project management skills. - Business requirements gathering. - Knowledge and prior use of UML modeling language. - Broad technical understanding across various methodologies, platforms, tools, and languages. ACCOUNTABILITIES: - Analyze and document requirements and business processes. - Assist in development of systems specifications, process flow, and conversion strategies. - Assist in creation of technical and functional user documentation. - Contribute to the development of new tools, processes, and solutions to meet desired product needs. - Follow established business processes, protocols, and quality standards in the development and deployment of solutions. TO APPLY: Send resumes to [Click Here to Email Your Resumé] - Thank you and we look forward to working with you!Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor, - 5 years,"Computer Hardware, Computer Software","Calumet, OK 73014",NA,Software Business Analyst,NA
187,"Banking, Information Technology",Signature Consultants,Degree - 4 Year Degree,"
IT Business Analyst Summary:Signature Consultants is seeking an IT Business Analyst for an opportunity in Charlotte, NC. The Business Analyst will need to have proven ability to lead multiple work efforts and coordinate activity across multiple teams and geographies. A broad and deep understanding of Global Banking data is desired for this role.Required Skills:
Business Analysis
Data Analysis
Analytical skills to understand dependencies and conduct impact assessment
Ability to negotiate and influence across diverse groups of stakeholders
Strong verbal and written communication skills
Strong organizational and relationship skills
Understanding of project methodologies - Waterfall, Agile
Understanding of general database structures, data flows, and transformation logic
Database navigation skills
iMicrosoft Office
5+ years in financial services in Enterprise Data Management, Business Analysis, Data Analysis, or Service Delivery based role
Bachelor's degree (preferred Finance /Business)
Desired Skills:
Understanding of Global Transaction Services and products like Deposits, Liquidity, Receivables, Payments, Trade, and Cards
Enterprise Data Management standards and practices including metadata management, data quality measurement and data lineage
Familiarity with financial regulatory mandates and reporting requirements
About Signature Consultants, LLCHeadquartered in Fort Lauderdale, Florida, Signature Consultants was established in 1997 with a singular focus: to provide clients and consultants with superior staffing solutions. For the seventh consecutive year, Signature was voted as one of the ""Best Staffing Firms to Work For"" and is now the 14th largest IT staffing firm in the United States (source: Staffing Industry Analysts). With 26 locations throughout North America, Signature annually deploys thousands of consultants to support, run, and manage their clients' technology needs. Signature offers IT staffing, consulting, managed solutions, and direct placement services. For more information on the company, please visit www.sigconsult.com.
",Full-Time,5+ years,"Accounting - Finance, Banking - Financial Services","Charlotte, NC",NA,IT Business Analyst,NA
188,Information Technology,TalentBridge,Degree - 4 Year Degree,"

The Business Analyst is responsible for providing decision support through financial and situational analysis. This individual is responsible for supporting various departments with solutions as well as providing analytical support to cross-functional departments across the company. This role will be supporting a small to mid-sized organization. 

Duties and Responsibilities Include:

Supports various product categories and business functions and ensures the proper analytics and data are available for internal users.
Provides research and analytical support to internal customers including, but not limited to: financial analysis, data analysis, trend identification, as well as monitoring and summarizing the progress of products and promotions.
Identifies business challenges and opportunities for improvement and solve for them using analysis to make strategic or tactical recommendations.
Performs and actively seeks to optimize pricing and product sets.
Performs ad hoc requests for reports determining promotions trends, product launches, exception reporting analysis, etc.
Assesses current Business Analysis processes and provides recommendations for new methods to enhance analytics for internal customers



Bachelor’s Degree from an accredited college or university in Business, Information Systems, Computer Science, or a related field preferred
5+ years experience in related field preferred
Experience performing business analysis for application, software development or infrastructure projects 
Knowledge of Agile, SCRUM, Kanban
Proficiency with Microsoft Office 

#LI-TECH

Terry McClinton - [Click Here to Email Your Resumé]
",Full-Time,Experience - At least 5 year(s),Computer Software,"Charlotte, NC","$85,000.00 - $110,000.00 /Year",Business Analyst,Travel - None
189,Information Technology,NA,Degree - 2 Year Degree,"
EMAIL YOUR RESUME TO [Click Here to Email Your Resumé].  If you meet ALL the requirements below you will receive a call, text and email from me.   

Senior Business Analyst - with Pharmaceutical GxP experience, prefer regulatory.  

w2 hourly Only 

3-8 years business analysis experience in a global environment setting, supporting large and complex programs. Excellent verbal and written communication and interpersonal skills across a broad spectrum of stakeholders and senior management. Ability to interact professionally with a diverse group, executives, managers, and subject matter experts. Experience with Change Management process, SDLC methodology in a GxP and regulated environment. Recent Client experience in manufacturing and or research IT programs is highly desired. • Elicit requirements using interviews, document analysis, requirements workshops, surveys, site visits, business process descriptions, use cases, scenarios, business analysis, task and workflow analysis. • Critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs. • Proactively communicate and collaborate with the business to analyze information needs and functional requirements and deliver artifacts as needed, such as Business Requirements Documents and Use Cases. • Experience in using enterprise-wide requirements definition and management systems and methodologies are required. • Successfully engage in multiple initiatives simultaneously • Work independently with users to define concepts and under direction of project managers • Drive and challenge business units on their assumptions of how they will successfully execute their plans • Strong analytical skills required, including a thorough understanding of how to interpret business needs and translate them into application and operational requirements. • Serves as the conduit between the internal customer community and the software development team through which requirements flow. • Develop requirements specifications according to standard templates, using natural language. • Collaborate with developers and subject matter experts to establish the technical vision and analyze tradeoffs between usability and performance needs. • Be the liaison between the business units, technology teams and support teams.

3-8 years business analysis experience in a global environment setting, supporting large and complex programs. Excellent verbal and written communication and interpersonal skills across a broad spectrum of stakeholders and senior management.   Strongly prefer Pharmaceutical SDLC experience in GxP 
",Full-Time,Experience - 3 to 8 years,Pharmaceutical,"Connell DriveBerkeley Heights, NJ 07922","$50,000.00 - $55,000.00 /Year",Senior Business Analyst,NA
190,"Retail, Management, Business Development",The North West Company,NA,"
As a Business Analyst for Pacific Alaska Wholesale (PAW), you will create and analyze reports and use high-level quantitative skills to provide data-driven recommendations to key stakeholders to drive positive change. If you are a strategic thinker able to identify opportunities for process improvement, and new reporting and analytical tools; then you are the right fit to join our team in Anchorage.


Joining NWCI gives you the opportunity for growth and development throughout the company, a competitive salary and benefits package, and to be part of a dynamic and diverse culture.


NWCI is a leading retailer to under-served rural communities and urban neighborhood markets in the following regions: Northern Canada, Western Canada, rural Alaska, the South Pacific islands, and the Caribbean. Our stores offer a broad range of products and services with an emphasis on food. Our value offer is to be the best local shopping choice for everyday household and local lifestyle needs. Check out northwest.ca for more information.


Your Role:



 Ensure the PAW office and computing production system (ERP) provides reliable, stable, and accessible services for the use of stakeholders and service provider;

Monitor PAW functions, processes, and activities to improve operational and computer-based business applications for the most effective use of capital, equipment and people;

Develop, implement, and provide effective and timely management information to the business stakeholders;

Analyze and develop documentation of current and future business requirements;

Develop performance measures that provide actionable insight into sales growth within the wholesale business; and

Manage physical warehouse inventory and ongoing inventory accuracy;







Desired Skills & Experience:



Bachelor’s degree and 5 years of experience or equivalent combination of education and experience;
Enterprise Resource Planner System management and implementation;
Pick database expertise;
E-commerce exposure;
Possess solid logistics background;
Retail or wholesale food experience a plus;
Exceptional organizational and time management skills;
Experience in managing, training, and developing team members; and
Ability to learn and understand the Enterprise Resource Planner


We thank all applicants for their interest; however only those selected for an interview will be contacted. A competitive salary is being offered along with opportunities to learn, develop and advance throughout the organization.

",Full-Time,Experience - 3 to 5 years,"Retail, Sales - Marketing","Atlanta, GA",NA,Business Analyst,NA
191,"Business Opportunity, Telecommunications, Business Development",NA,Degree - 4 Year Degree,"
Business Analyst
Location: Philadelphia, PA, 19103
Job Description:
Responsible for drawing conclusions, providing consumer insight, and making recommendations based on strategic understanding of NPS survey data and clients operational data. Provides subject matter guidance to functional and field teams as required.
Job Responsibilities:

Develops business requirements, assesses current reporting capabilities, and makes recommendations for improvement.


Creates actionable insight and understanding, through the analysis of both quantitative and qualitative data, building recommendations that directly address business objectives.


Conducts full analyses of changes impacting customers and operations and ensures impacts are accurately integrated into business decisions.


Carries out post-event analyses to validate assumptions and impacts, identifying additional factors associated with changes


Job Requirements:

Experience in working with survey data.


Proficient in SQL, or R, and or Tableau.


Advanced MS Excel


Synthesis of many data sets and insights to drive clear, actionable insights and action plans.

",Full-Time,Experience - 2 to 5 years,"Broadcasting - Radio - TV, Computer Hardware, Computer Software","Philadelphia, PA","$95,000.00 - $100,000.00 /Year","Business Analyst- SQL, R",Travel - None
