,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
280,Other,The Bartech Group Inc,NA,"
Job #:   188447

Job Description
 

If you are an experienced BI/Analytics Developer looking for a position with a leading company, Bartech can help! We are a leading staffing firm and our clients include some over the nation’s biggest companies. Our client has a need for a BI/Analytics Developer. This is a contract position; however it is not uncommon for assignments to transition into permanent positions with our client companies. If you have the background we are looking for, and you are interested in an opportunity to get your foot in the door with leading company, we want to talk with you!   

BI/Analytics Developer        
Job Responsibilities
Your specific duties as a BI/Analytics Developer will include:

This role is part of the Reporting and Analytics Enablement team within IM.
The primary responsibility will be to create/develop BI and Analytic reports, visualizations and dashboards requested by various client departments using any one of a number of tools including Tableau, Qlik, Cognos, SAS and others as needed.
Other duties can include data analysis, requirements definition, solution design consulting, report design, application development, framework modeling, and some testing.
 

BI/Analytics Developer
Job Requirements
As a BI/Analytics Developer you must represent our company well by being responsible, punctual and motivated to go above and beyond the call of duty. You must also be highly detail-oriented and organized with excellent analytic and problem-solving abilities. It is also important that you display excellent verbal and written communication and interpersonal skills.

Minimum 5 years of development experience with multiple BI and analytic tools, including but not limited to Tableau, Qlik, Cognos and/or SAS with an emphasis on the creation of visualizations, dashboards, and interactive reports.
Demonstrated experience with big data tools including Hadoop, pig, hive, spark, impala, Cassandra, etc.
Strong UI/UX skills and strong grasp of visualization design principles required.
Strong data skills including analysis, framework modeling, performance optimization.
Excellent communication skills, both written and verbal, are required.
Strong work ethic and team work skills are required.
Strong MS Office skills, specifically, visio, excel, ppt, PowerBI and SharePoint.
Self-started mentality with the ability to work independently on deliverables when necessary.
Ability to proactively anticipate needs, identify and recommend alternative solutions or options.
Willingness to learn new tools and skills quickly.
Natural curiosity and strong desire to solve problems quickly.
Ability to quickly come up-to-speed in a new environment and/or industry
Exposure to Python, R or R studio a plus.
Strong math and statistical background a plus.
Experience with big data platforms, including cloud based, on-prem or hybrid a plus; could include AWS, Cloudera, Hortonworks, Azure, etc.

 

BI/Analytics Developer

As a BI/Analytics Developer with Bartech, you will be working through an established and respected staffing organization with 40 years of serving as a trusted partner to our client companies. We are dedicated to providing our talent with personal, responsive attention, and will assign an employee care representative to answer any questions or concerns that you might have. Depending upon the client, the assignment and your performance, you can find potential opportunities for direct employment. Your hard work and professional dedication will be rewarded with competitive compensation, including benefits.
Available benefits for BI/Analytics Developer Position may include (but are not limited to):

Exceptional medical, dental, and vision
401(k)
Paid time off, including holidays

                                                   Make the most of your experience!

",Full-Time,5 years,Other Great Industries,"Detroit, MI",NA,BI/Analytics Developer,NA
281,Engineering,Cardinal Health,NA,"
We are seeking a Senior Product Owner to join our expanding Commercial Technology team in Lewisville, TX. The role will align with our BI and Data Warehouse product development with both internal and external stakeholders. Ideal candidates will have a healthcare or pharmaceutical industry background and extensive Agile and client-facing expertise.Accountabilities for the Senior Product Owner
Work with one or multiple scrum teams daily to prioritize backlogs
Attend and at times lead daily scrums
Create user stories
Interact with external customers to define requirements and features
Exhibit excellent presentation skills to define products and workflows to external customers
Collaborate with Business and IT architects to define product features.
Prepare for and lead iteration planning meetings.
Prioritize actions based on business needs.
Provide input to the annual product lifecycles including roadmap, backlog grooming and launch.
Provide release support in the form acceptance testing, knowledge sharing, release notes and other communications both internally and externally.
Qualifications
Bachelors in related field, or equivalent work experience
8+ years' experience in related field
Expert in Agile development techniques
Able to co-locate with the development team or business partners/SMEs
4+ years of experience with data requirements definition
4+ years with data warehouses / marts supporting business requirements, BI report development, and report analysis
4+ years of experience within the healthcare industry
2+ years of intermediate SQL experience
What is expected of you and others at this level
Applies advanced knowledge and understanding of concepts, principles, and technical capabilities to manage a wide variety of projects
Participates in the development of policies and procedures to achieve specific goals
Recommends new practices, processes, metrics, or models
Works on or may lead complex projects of large scope
Projects may have significant and long-term impact
Provides solutions which may set precedent
Independently determines method for completion of new projects
Receives guidance on overall project objectives
Acts as a mentor to less experienced colleagues
Cardinal Health is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.
",Full-Time,8+ years,Other Great Industries,"Lewisville, TX",NA,Senior Product Owner - BI and Data Warehousing,NA
282,Other,Metro Health Hospital,Degree - 4 Year Degree,"
General Summary:  Reporting to the Director Business Intelligence/Analytics, builds and supports business intelligence and analytics initiatives to enhance departmental and organizational effectiveness, efficiency and safety. Works closely with other Information Technology staff to plan and implement strategies. Designs database structures that support the business needs of end users. Defines and designs database structures. Evaluates hardware and software platforms and ensures system integration. Develops system configurations and defines technical and functional specifications for data warehouse projects.  Writes code to extract data from original data sources.  Creates test scripts to identify and address data inconsistencies.  Performs quality audits of processes in order to verify data integrity.  Provides end user support for data reporting tools.  Requirements:  A bachelor’s degree in computer science or related field.   5 or more years of experience in one or more of the roles listed below, or ten years of commensurate experience. This position requires experience with an in depth knowledge of Crystal Report Development, SQL script development, SSIS package development, SSAS development, and an operational understanding of the components of the technologies that support a hospital system.  In addition, skills in Epic Clarity report development preferred. Intermediate to advanced skills are required in the functional areas above.    Essential Functions for All Programmer Analyst Responsibilities/Assignments:  Conducts analysis of departmental, organizational, and individual information needs relative to specific assignments. Analyzes system performance, data integrity and security requirements in development and resolution work. Participates in the analysis of system backup, restoration and disaster recovery planning and strategic direction. Participates in the development of system architecture and design. Coordinates closely with Project Managers and other Information Technology staff in project management and resource coordination. Collaborates with user department staff, vendors, Information Technology staff and others as appropriate to facilitate effective system, organizational and departmental operations. Installs or participates in the installation of system and application installations, upgrades. Documents all phases of project and product life cycles. Cross trains team and department members in the support of tools developed. Provides technical assistance in resolving developed tools issues Remains abreast of healthcare industry trends advancement and climate. Remains technically current in areas specifically assigned. Establishes and continues development toward personal career goals. Investigates new uses of current or future system development and support tools to facilitate accomplishment of corporate strategic goals. Develops or participates in development of reports, interfaces, queries, forms, workflows, scripts, databases, browser-based and/or client server applications, and system testing strategies. Supports and educates others in support of applications and tools developed, as well as third party applications assigned. SQL and other report development. SSIS package development and deployment. SSAS Cube development and implementation. Workflow analysis, development and workflow forms design. Participates in support of applications that require scripting methodologies. Assists in any other activity as assigned  #IT Category: Information TechnologyHighest Education Level Required:Bachelors Required Degrees And Majors: Bachelors in Computer Science
Shift:Day On Call:Yes Weekends:No
",Full-Time,NA,Other Great Industries,"Wyoming, MI",NA,Business Intelligence Analyst 3 - Business Intellgience - Days - 40hrs/wk.,NA
283,Other,"TEKsystems, Inc",NA,"
The Technical Leader is ""Hands-On"" manager who is responsible for the design, development and implementation ofapplications at the Analytics platform.Technical Leader will work closely with Enterprise Data and Application Architects, Product Owner and the Center ofInnovation/Excellence team to design and implement reporting and analytical solutions.DUTIES AND RESPONSIBILITIES▪ Lead the end to end application design and development of the Business Intelligence platform.▪ Mentor and guide application development team on the technical solution that meets business requirements.▪ Consult with product owners, architects and business owners to determine technical requirements.▪ Evaluates business processes, workflows, database requirements, user requirements, existing business applicationfunctionality and develops project scopes, feasibility studies and technical requirements.▪ Suggests alternative approaches to meet user requirements.▪ Responsible for the technical delivery of the software solution that is on-time, on-quality and to the specification.▪ Present technical vision and architecture to non-technical members of the team.KNOWLEDGE, SKILLS AND ABILITIES▪ Demonstrated experience designing, building, and maintaining data warehouses and end-to-end reporting solutions.▪ Advanced knowledge of Microsoft SQL Server and SQL Server Data Tools,▪ Experience in Azure cloud Bigdata BI platform is preferred.▪ Solid understanding of data pipelines, data ingestion, and data delivery into a data warehouse.▪ Strong Data Modeling skills to include data quality, source systems analysis, business rules validation, source target,mapping design, performance tuning and high-volume data loads.▪ Sr. level understanding of warehousing architectures including ETL design, staging, transformations, delta/changedata capture, star-schemas, cubes, and history loading▪ Excellent communication skills▪ Experience working in an agile team environment. Understanding of code promotion, code turnover to operations,version control, and QA procedures. Conduct code walkthroughs, peer reviews, and produce technical documentation▪ Strong analytical skills and problem-solving ability, including an expertise in soliciting and interpreting customer.business needs and translating them into application and operational requirements.▪ Demonstrable strong organizational and critical thinking skills with the ability to prioritize and negotiate withstakeholders.Systems and Standards▪ Quality Focus - Passionate in helping engineers and 3rd party software teams in building high-quality code andsolutions at speed▪ Pro-active and takes initiatives in deploying and improving existing applications and processes.▪ Cooperates with senior management and coworkers to ensure that services can be adequately maintained and meetsthe needs of internal and external customers.▪ Treats clients and associates with courtesy, respect and dignity.▪ Interfaces with management and technology support personnel.About TEKsystems:Join TEKsystems®, a leading IT staffing, IT talent management and IT services firm, and get your career on the fast track. We have more than 100 offices worldwide, and we partner with over 6,000 clients and place over 80,000 consultants per year. At TEKsystems, we seek to understand our consultants' skills, goals and interests, allowing us to present targeted job opportunities on a contract, contract-to-hire or direct placement basis. TEKsystems' leadership in the market stems from our sincere and personal commitment to driving the success of our customers, consultants and each other.The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please call 888 472-3411 or email accommodation@teksystems .com for other accommodation options.
",Full-Time,NA,Other Great Industries,"Roseland, NJ",NA,BI Lead,NA
284,Other,"MARSH & MCLENNAN COMPANIES, INC",NA,"
RESPONSIBILITIES:  Responsible for leading the Platform strategy, roadmap and delivery of Marsh’s next-gen Business Intelligence (BI) & visualization including executive dashboards, self-service capabilities and visual analytics to power data-driven decision making  across the company Hands-on with the ability to build innovative data-driven products and digital insight capabilities for clients, colleagues and carrier partners Partner with Analytics and Actuarial CoEs to establish BI and Data Visualization roadmap based on existing and emerging needs Provide Strategic direction for client-facing analytics practice and risk management initiatives Partner with the Platform teams and CIO team to drive rationalization and reengineering of existing Business Intelligence (BI) and visualization capabilities Assess the current state of business processes across and recommend solutions to increase business agility and revenue. Proactively partner with business and technology organizations across system and organizational boundaries to identity opportunities and drive solutions. Facilitate the execution of the Solution Selection Process with business solution, data, and technology architects; ensure alignment to enterprise standard solutions and define new solutions to meet business capability needs. Startup mindset with a demonstrated experience to drive products in agile environments Strategic thought leadership; ability to collaborate and build relationships across business units and locations
  QualificationsEDUCATION REQUIRED:  Masters or Bachelors in Computer Science, Engineering or equivalent is preferred  
 YEARS OF EXPERIENCE  8+ years of technology experience with 5+ years as technology leader developing and delivering BI and visualization capabilities 
 SPECIALIZED KNOWLEDGE REQUIRED  5+ years with hands-on expertise in BI tools such as Microstrategy, Cognos, MSBI Stack etc. Hands on expertise in Hadoop, NoSQL, Hive, Presto and other Big Data technologies. Strong expertise in visualization & analytics tools such as Qlik, Tableau, D3 etc. Strong experience in defining and delivering large-scale, multi-year BI & visualization roadmaps in a highly matrixed structure Hands-on expertise in DW/DB stacks (e.g. Teradata, Netezza, UDB, Oracle, MSSQL) and Big Data Technology (e.g. Hadoop, Spark, Hive, R, Python) Expertise in Cloud computing framework, including hand-on experience in Amazon Web Services, Google Cloud Platform, Microsoft Azure etc. Experience with moving IT workloads between hosted, on-prem and Cloud deployments Keen awareness of existing and emerging Big Data & Analytics concepts is expected – like Deep Learning/Neural Networks, Machine Learning/AI, In-memory and streaming analytics, IoT Analytics.

",Full-Time,8+ years,Other Great Industries,"Phoenix, AZ",NA,Big Data and Business Intelligence Leader,NA
285,"General Business, Health Care",UnitedHealth Group,Degree - 4 Year Degree,"

What can YOU do with the right information? At Optum360, the possibilities and the impact are limitless. You'll be empowered to ask more questions, develop better solutions, and help make the health care system greater than ever.
Join the Optum360 Business Intelligence team and you’ll serve as a revenue cycle industry expert primarily responsible for designing and delivering best-practice reporting and analytics solutions for our enterprise partners. This Business Intelligence Analytics Associate role will require individuals to combine their leadership capabilities, industry experience, and understanding of revenue cycle performance solutions to help generate world-class results.
This position gives you the opportunity to see your ideas come to life and your achievements recognized. You won't find tougher challenges. And you won't find smarter people working together to solve them.  Join us and start doing your life's best work.(sm)

You'll enjoy the flexibility to telecommute* from anywhere within the U.S. as you take on some tough challenges.
Typical projects include, but are not limited to:

Design, implementation, and support of revenue cycle dashboards and reports 

Conducting revenue cycle assessment and benchmarking efforts 

Sourcing data from multiple systems into an enterprise data warehouse 

Identifying best-practice reporting technology coordination 

Alignment and implementation of partner processes and Optum360 technology

Primary Responsibilities

Provide revenue cycle performance management services to partners in all areas of revenue cycle, including: 
Patient access (scheduling, pre-registration, insurance verification, financial counseling) 

Registration/Admission (ED, inpatient, outpatient, ambulatory) 

Health Information Management (transcription, coding, clinical documentation improvement) 

Patient financial services (charge capture, pre-billing, billing, follow-up, cash posting, account resolution) 

Decision support and analytics 

Productivity and quality management



Identify partner accomplishments and barriers in achieving operational excellence 

Understand partner business metrics and results 

Evaluate and analyze partner data to understand trends in all areas of the operation 

Development of options and recommendations for partner performance improvement 

Identify data dependencies and shortfalls in order to develop enterprise-wide, standardized reporting 

Collaborate with partners and internal departments to design and implement dashboards and reports 

Understand and represent Optum360 Business Intelligence and services and how they will improve partner operations 

Collaborate with partner revenue cycle teams to facilitate resolution of process issues and implement world-class solutions 

Provide informed feedback to Optum360 and partner executives including assessments of processes, standards, suggestions and improvements 

Assist in the sales process as requested 

Develop work plans, project tasks, and manage projects in accordance with budget standards

Required Qualifications:

Bachelor's Degree 

2+ years of experience in health care revenue cycle 

Expert in MS Office Suite productivity tools (Word, Excel, Visio, Outlook, and PowerPoint) 

Experience in business intelligence visualization tools (Mede/Analytics, Tableau, Qlik, Health Catalyst, Alteryx, etc.) 

Experience and comfort working at all levels of a health care organization 

Ability to probe, analyze, synthesize, and articulate complex technical subject matter so it can be easily understood 

A high degree of self-motivation, versatility, and flexibility 

Working knowledge of hospital-based IT systems 

Excellent interpersonal, written, and oral communication skills 

Excellent presentation skills 

Ability to lead, direct and motivate others 

Ability to build effective teams in order to accomplish goals 

Ability to maintain the highest level of confidentiality 

Ability to travel up to 75%

Preferred Qualifications:
Bachelor's degree in Business, Finance and Accounting or related degree field 

Experience in health care host systems (Envision, Soarian, McKesson, etc.).
Careers with Optum. Here's the idea. We built an entire organization around one giant objective; make health care work better for everyone. So when it comes to how we use the world's large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits for millions, our first goal is to leap beyond the status quo and uncover new ways to serve. Optum, part of the UnitedHealth Group family of businesses, brings together some of the greatest minds and most advanced ideas on where health care has to go in order to reach its fullest potential. For you, that means working on high performance teams against sophisticated challenges that matter. Optum, incredible ideas in one incredible company and a singular opportunity to do your life's best work.(sm)*All Telecommuters will be required to adhere to UnitedHealth Group's Telecommuter PolicyDiversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.Job Keywords: healthcare, revenue cycle, business intelligence, Mede/Analytics, Tableau, Qlik, Health Catalyst, Alteryx, telecommute, remote, work from home
",Full-Time,2+ years,Healthcare - Health Services,"Eden Prairie, MN",NA,"Business Intelligence Analytics Associate, Optum360 - Telecommute",NA
286,"Strategy - Planning, Information Technology","Liberty Personnel Services, Inc.",NA,"
SQL Business Intelligence BI Microstrategy Developer
My client located in Center City Philadelphia proper is seeking a talented SQL BI Developer to join their team. The ideal person will have excellent communication skills coupled with strong knowledge of SQL RDBMS. This person should be familiar with SQL BI such as SSRS and SSIS coupled with Microstrategy, Tableau, or Cognos. Any exposure to Data science such as predictive analytics or mining is also highly desired. 
Please send a word resume to [Click Here to Email Your Resumé] to be considered for this role or reach out at 610-941-6300 x115.
Paul Yaeger
www.linkedin.com/in/paulpjyaeger
www.libertyjobs.com
",Full-Time,NA,Other Great Industries,"Philadelphia, PA",NA,SQL BI Microstrategy Developer,NA
287,Information Technology,Genesis 10,Degree - 4 Year Degree,"

Genesis10 is seeking a BI Developer. This is a direct, permanent opportunity with our transportation industry client in Overland Park, KS.
 
Description:
Under moderate supervision, complete medium to high complexity projects.  Complete assigned projects, develop, document, and implement technical designs. Communicate with the customers, management, and team.
 
Responsible for review, design, analysis, new development, and modification of the systems. Responsible for the optimization and performance improvements of the new and existing code base. Responsibility include design and development of the batch and near-real time data integration processes, Business Intelligent (BI) solutions, development in heterogeneous databases environment, navigation through medium complex systems configuration.
 
Responsibilities:

Ensure accuracy and integrity of the data and applications through analysis, coding, writing clear documentation and problem resolution.
Analyze data structures content and ensure performance validity.
Design, code, test, and implement data integration solutions using modern techniques and programming language.
Design, code, test, and implements BI solutions, including report, dashboards, notifications, in support of the business requirements.
Provide database development assistance in creating specific applications for businesses.
Participate in research and apply innovation at all levels of the software development process.
Work on multiple projects simultaneously.
Work harmoniously in a cross-functional teams including IT and business resources.
Perform the role of the designer responsible for moderately complex systems and their subsystems employing knowledge of current technology and tools, as well as relevant systems that are already existing.
Provide excellent customer service by responding to and assisting with resolving issues and system outages.
Partake in production support activities and processes.
Follow existing development standards and participate in standards reviews and renovation. 

Requirements:

Bachelor's degree specializing in computer science or equivalent work experience required.
Three (3) or more years of experience with Transact-SQL, SSIS, SSRS, Stored Procedures, Views, etc.
Two (2) or more years work experience specializing in transforming XML, Flat files, or other delimited formats into RDBMS. MS SQL Server experience is required.
Three (3) or more years working experience in a database development environment.
Sound knowledge of traditional as well as agile software development methodologies.
Ability to apply Database Design Principles (OLTP).
Experience with C# and SQL SLR stored procedures.
Strong ability to carry out research and innovation.
Highly effective working in a team, as well as working independently.
Demonstrated good oral and written communication skills.
Demonstrated strong initiative and organization skills.
Demonstrated strong customer service and interpersonal skills.
Experience with SSAS (Tabular and Multidimensional) and MS PowerBI suite is preferred. 

About Genesis10:
Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives.  If you are a high performing business or IT professional with solid, referenced experience, we want to meet you.  Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations.  We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement – project after project.   To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com. 
“Genesis10 is an Equal Opportunity Employer, M/F/D/V”
",Full-Time,NA,Other Great Industries,"Overland Park, KS",NA,BI / Database Developer,NA
288,Health Care,UnitedHealth Group,NA,"
How's this for a challenge? Help us transform health care and change the way consumers engage with technology. Pretty ambitious? Yes. But it also pretty much guarantees that you won't be bored. Ever. Because here, at Optum, part of the UnitedHealth Group family of businesses, you'll have the opportunity to achieve great things while you showcase your passion and technical expertise as an Applications Developer. You'll work alongside some of the most engaged and brilliant people in our business; people who bring compassion, energy and focus to their work every day. If you're the kind of thinker and leader who wants to bring your contribution to a new level every day, bring yourself over to Optum. You'll discover an opportunity to do your life's best work.(sm) Watch this video to learn more about Optum Technology Careers Primary Responsibilities:Responsible for design, development and deployment of self-service reporting solutions, scorecards and dashboards on healthcare data using analytical and visualization tools Gather and understand business requirement - translate and use complex data sources that needs to be blended and joined to delivery efficient and quality reports/ dashboards using various BI tools Develop connected dashboards using web services Provide technical leadership and mentorship to a small team of business intelligence analysts/developers Hands-on contributor on analytic development projects of varying complexity Responsible for optimizing user experience Troubleshoot client and operational issues quickly and comprehensively

Required Qualifications:3+ years’ hands-on experience with multiple tools such as Tableau, Cognos, Business Objects, MicroStrategy, PowerBI as well as designing and developing reports/dashboards using best practices and industry standards 3+ years of Reporting / SQL coding experience  Previous experience with large scale data sets (100,000+ lines) performing analysis, reporting, and trending  Previous experience translating business needs and specifications for reporting purposes  and with an ability to work and communicate with both the business and technical experts Experience in analysis of healthcare data and management of healthcare information systems Facilitation/presentation experience  and ability to properly communicate with Business and Technical audience Possesses a high and extensive level of technical skills, database software applicationsPreferred Qualifications:Undergraduate degree in Information Systems, Computer Science, or Data Science 3+ years of reports, scorecard, dashboards development experience using data visualization software such as Tableau, Cognos, Business Objects, MicroStrategy, Power BI 3+ years of experience working in a Data Warehouse environment, including experience in acquiring and merging data sets from multiple sources as necessary for building analytics prototypes 3+ years of SQL experience Design and architect reporting solutions with relational and Big Data sources. Aptitude to provide technical leadership, mentorship, and training to team members Excellent verbal, written communication and presentation skills Critical thinking, problem solving, performance tuning, decision making and analytical skills Knowledge and experience with Big Data concepts and common components including Hadoop, Spark and multiple languages (Java, Scala, Python, R) and integration with consumption tools. Machine learning and data science experience End User Training experience for reporting platforms If you're the kind of thinker and leader who wants to bring your contribution to a new level every day, bring yourself over to Optum. You'll discover an opportunity to do your life's best work.(sm)  Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law. UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.  Job Keywords: Tableau, Cognos, Business Objects, MicroStrategy, PowerBI, business intelligence, developer, analyst, Reporting , SQL, big data, design, architect, Hadoop, Spark, Java, Scala, Python, R, machine learning, data science, end user training, Minnetonka, MN, Minnesota, Rocky Hill, CT, Connecticut, Boston, MA, Massachusetts
",Full-Time,3+ years,Healthcare - Health Services,"Minnetonka, MN",NA,"BI Developer / Analyst -- Minnetonka, MN or Rocky Hill, CT or Boston, MA",NA
289,Information Technology,The Bartech Group Inc,Degree - 4 Year Degree,"
Job #:   187091

Job Description
At this time, the client does not allow any candidates to work C2C. ALL contractors MUST be W2 employees of Bartech if selected for this position
 
If you are an experienced SQL Server/BI Developer (W2 ONLY) looking for a position with a leading company, Bartech can help! We are a leading staffing firm and our clients include some over the nation’s biggest companies. Our client has a need for a SQL Server/BI Developer (W2 ONLY). This is a contract position; however it is not uncommon for assignments to transition into permanent positions with our client companies. If you have the background we are looking for, and you are interested in an opportunity to get your foot in the door with leading company, we want to talk with you!

SQL Server/BI Developer (W2 ONLY)         
Job Responsibilities                                               
Your specific duties as a SQL Server/BI Developer (W2 ONLY) will include:  

 SQL Server/BI Developer (W2 ONLY)
 

SQL Server/BI Developer (W2 ONLY)
Job Requirements
As a SQL Server/BI Developer (W2 ONLY) you must represent our company well by being responsible, punctual and motivated to go above and beyond the call of duty. You must also be highly detail-oriented and organized with excellent analytic and problem-solving abilities. It is also important that you display excellent verbal and written communication and interpersonal skills.

Expertise in database design and programming in MS-SQL Server, Sybase, Access and networked Paradox.
Developed Complex database objects like Stored Procedures, Functions, Packages and Triggers using SQL and PL/SQL
Extensive experience in designing complex reports using SQL Server Reporting Services, Microstrategy & other BI tools.
Bachelor's degree, or equivalent. 7-10 years of experience

 

SQL Server/BI Developer (W2 ONLY)
Benefits

As a SQL Server/BI Developer (W2 ONLY) with Bartech, you will be working through an established and respected staffing organization with 40 years of serving as a trusted partner to our client companies. We are dedicated to providing our talent with personal, responsive attention, and will assign an employee care representative to answer any questions or concerns that you might have. Depending upon the client, the assignment and your performance, you can find potential opportunities for direct employment. Your hard work and professional dedication will be rewarded with competitive compensation, including benefits.
Available benefits for SQL Server/BI Developer (W2 ONLY) Position may include (but are not limited to):

Exceptional medical, dental, and vision
401(k)
Paid time off, including holidays

Make the most of your experience!

",Full-Time,NA,Other Great Industries,"Freehold Township, NJ 07728",NA,SQL Server/BI Developer (W2 ONLY),NA
290,"Finance, Accounting",Veolia North America,NA,"
The Senior BI Analyst is responsible for significantly enhancing our BI users’ experience in the Cloud BI space. The Senior BI Analyst will be primarily focused on taking the Enterprise Data as Data Governance and Data analyst team prepare it - and embedding key visualizations and drill paths into web portals for internal and external consumption. This person will also work with data science leads to expose pertinent data results to our customers. The incumbent must have web skills as well as BI skills, excellent UI/UX skills and show an innovative career path that will assist Veolia in moving into newer BI technical models such as AI, Virtual Reality and other cutting edge BI models. We are looking for someone with high innovation and high energy to fill this critical role on the BI team. This role reports to the Manager of BI/Data Governance.Key Job Responsibilities
Drive user experience and value in the Enterprise Data tools and via embedding of visualizations into customer facing web portals
Perform web coding and JavaScript work to embed the BI tools into websites and other applications - developing a strategy for maintenance and upkeep of these solutions that will scale effectively over time
Employ UI/UX evaluations and strategies to ensure the user experience is fast to get answers, relevant and working with technologies like chat, mobile and other very current models of data interaction
Work closely with the Data Analysis/Data Advocate team to understand relevant data trends and create visualizations that help share those trends to the appropriate business users in the most effective workflow
Work with Salesforce team to push the analytics models effectively inside of Salesforce
Assist the governance team with creation and documentation of calculated fields and metadata
Manage and Monitor BI performance, usage trends and errors to ensure the enterprise BI tool is working at peak support for the user base
Create and enforce standards such as color schemes, logos, and a consistent look/feel throughout the enterprise data management tools
Assist team with Security required for the BI tools
Push cutting-edge user experiences 
Assist with end user training plans and rollouts
Work to blend external data lake and MDM data into transactional visualizations effectively
Push forward Geo-Locational BI considerably over the next year to enhance the relevance of cross-system data



7+ years of IT experience
3+ years in a BI technical leadership role
Demonstrated large-scale UI/UX success
Expert SQL skills
BI experience in BI using cloud DWH tools such as Redshift
Experience coding embedded analytics in applications such as SAP HANA, Salesforce, Maximo and others 
Expertise in JavaScript, HTML and web coding tools for BI
High energy with interest in rapid innovation and customer adoption
Experience with MDM based BI processes
Experience in Cloud BI tools like Domo, Looker and/or Google Analytics

",Full-Time,Experience - At least 7 year(s),Other Great Industries,"Boston, MA",NA,Senior Business Intelligence Analyst,NA
