,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
123,"Information Technology, Engineering, Professional Services",CyberCoders,Degree - 4 Year Degree,"
This position is open as of 4/24/2018.Sr Data Scientist - teaching & passion projects!Are you attracted to a role which is part teaching & part business projects & every third quarter you would be able to work on a passion project of your own choice? For the passion projects quarters you could write a book, take a pro bono consulting assignment or work on personal research projects, all while getting paid a full time salary!We are a highly successful data science bootcamp with locations in San Francisco, Seattle, Chicago and New York. If you're passionate about data science and teaching please read on..............Top Reasons to Work with Us- Share your passion for teaching in a full time salaried role- Every 3rd quarter you get to work on your passion project- Work for a company where you get to meet and interact with some of the most prestigious data scientists in the data science community. We have guest speakers from across the globe who are leaders in the field.What You Will Be DoingWe are looking for Data Scientists to be part of the our Data Science Instructional Team. We seek individuals who love and excel at analyzing and visualizing data to solve important problems, are passionate about teaching others to be premier data scientists, and are fun to be around and work with. An ideal candidate should be quick to learn and adapt, care about design of simple, powerful, beautiful interfaces and visuals, love writing code, thrive in creative team efforts, and also have interests and passions beyond data science.ResponsibilitiesOur Senior Data Scientists provide incredible and inspiring Data Science instruction; support the design and teaching of new products and courses and infuse their expertise into our business operations; and continually sharpen their skills through consulting and passion project explorations. Your role will be a mix of teaching, business projects and passion projects. You will teach two quarters, every third quarter is a passion projects quarter and then throughout you will assist with business projects which could include product development, helping with admissions, attending conferences, writing articles. Teaching quarters:On any given day, the amount of lecture time is 1-2 hours, and the remainder of the day is spent directly engaging with and coaching individually the students.•Leading course discussions•Providing personalized support to students•Improving the quality of our curriculum •Offering career guidance and interview supportEvery third quarter:Sharpening Skills and Pursuing Data Science Passion Projects You'll be focused entirely on enhancing your skill set and building your data science knowledge in whatever way you choose. These three months are intended to be self-driven. Some ideas include:•Consulting on pro bono data science projects (e.g., with DataKind)•Providing in-house data science project expertise to specific companies•Authoring a book related to data science•Enrolling in data science classes•Working on open source passion projectsWhat You Need for this PositionMust haves:Machine Learning AlgorithmsPython2+ years INDUSTRY (excluding research) experience of data science Stellar communication skillsGenuine passion/enthusiasm for educationPreferred skills/experience:Ideally Masters or PhD in quantitative fieldPrior teaching experienceWhat's In It for YouPerks of the Role•Part of a team that is transforming education•Every third quarter you're paid to sharpen skills and pursue passion projects•Competitive compensation package•Opportunity to network and develop, both among our internal Data Science speaker community, as well as through our parent company which is a global organization•Opportunity to work in different geographic locations (NYC, San Francisco, Chicago, Seattle)So, if you are a Senior Data Scientist with 2+ years INDUSTRY experience of data science, Python and a passion for teaching, please apply today!Required SkillsData Science, Python, scikit.learn, Bayesian Inference, Machine Learning AlgorithmsIf you are a good fit for the Sr Data Scientist - teaching & passion projects! position, and have a background that includes:Data Science, Python, scikit.learn, Bayesian Inference, Machine Learning Algorithms and you are interested in working the following job types:Information Technology, Engineering, Professional ServicesWithin the following industries:Computer SoftwareOur privacy policy: Your resume and information will be kept completely confidential.Looking forward to receiving your resume through our website and going over the job in more detail with you! CyberCoders, Inc is proud to be an Equal Opportunity Employer  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.

Data Science, Python, scikit.learn, Bayesian Inference, Machine Learning Algorithms
",Full-Time,Experience - At least 3 year(s),Computer Software,"Chicago, IL 60601","$100,000.00 - $160,000.00 /Year",Senior Data Scientist,NA
124,Information Technology,Genesis10,Degree - 4 Year Degree,"
Genesis10 is currently seeking a Sales Operations Data Analyst with our client in the Telecommunication industry in their Mountain View, CA location. This is a 12 month + contract position.Description: Seeking an Sales Operations Data Analyst
Responsibilities: Work closely with the Sales Operations team to understand their information needs and develop daily, weekly, monthly, and ad-hoc reports to highlight key performance metrics  Develop SQL scripts to structure, analyze, and make recommendations based on large data sets  Create easy to understand dashboards from complex data sets  Assist with special projects as needed 
Requirements: BA/BS Degree in any field of study  3 years of relevant work experience  2 years of experience writing queries, stored procedures or functions in SQL  Advanced Excel skills required  Gsuite experience  Experience creating data visualizations/dashboards  Effective problem-solver with a proven ability to understand stakeholder needs, work with ambiguity and quickly deliver analysis that meets the business requirements Extremely detail-oriented and organized  Capable of working on multiple projects and deadlines simultaneously  Thirst for digging through large volumes of data  Desired Skills: 	 Experience with Tableau  Plx suite experience preferred   Able to work as a W2 employee of Genesis10 (no Corp-to-Corp)
If you have the described qualifications and are interested in this exciting opportunity, please apply!About Genesis10:Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives.  If you are a high performing business or IT professional with solid, referenced experience, we want to meet you.  Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations.  We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement – project after project.   To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com.  ""Genesis10 is an Equal Opportunity Employer, M/F/D/V”
",Contractor,3 years,Telecommunications,"Mountain View, CA",$30.41 - $37.65 /Hour,Sales Operations Data Analyst,NA
125,Information Technology,Fahrenheit IT,NA,"
Fahrenheit IT Splunk Engineer Pay range: $50-55/hour W2 and $105k salary conversion Required Experience: • 1 year experience in using and administering Splunk • A minimum of 4 years in Information Technology • Minimum 3 years Administering Unix/Linux and/or Windows • Excellent Shell scripting and/or Programming skill in any language • Experience with Agile methodology Interested in learning more? Apply today! (Our client is not able to sponsor so applicants must be able to work in the US without visa sponsorship)

(See Job Description)
",Full-Time,1 year,Healthcare - Health Services,"Hopkins, MN",$50.00 - $55.00 /Hour,Splunk Engineer,NA
126,NA,Eliassen Group,Degree - Graduate Degree,"
Senior Biostatistician                                                    This role will be responsible for statistical consulting and biostatistics support within the Biometrics and Data Solutions Division. This role is intended to contribute to the quality of data analysis and reporting deliverables for clinical trials across various phases and therapeutic areas and as needed provide statistical analysis and reporting. 


M.S.  in Statistics, Biostatistics or Biometry with 6 + years of experience in the pharmaceutical or the Bio-Tech industries OR Ph.D in statistics, biostatistics, or biometry and 3 + years of industry experience.
Ability to interact with authorities on statistical issues at the trial level.
Thorough knowledge of statistical methodology, processing clinical trial information and the drug development process.
Ability to communicate statistical information to non-statisticians.
Ability to write publications (as joint author) in clinical trials.
Excellent oral and written communication skills.
Ability to manage project from a statistical perspective.
Demonstrated ability to design, conduct and analyze a complex trial
Evidence of strong teamwork in order to successfully work with a trial team and project level team members

",Contractor,Experience - At least 3 year(s),Pharmaceutical,"Somerset, NJ",NA,Biostatistician,Travel - None
127,Admin - Clerical,JLL,NA,"
THE ROLEThe Analyst, New York Research position will be a critical component of a collaborative local and global research team driving research in the country’s largest real estate market, providing leading investors and occupiers with best-in-class insights and analytics pertaining to the commercial real estate market which differentiates JLL as a market leader. The Analyst will actively track and analyze all aspects of the New York City real estate market with a focus on Midtown, including trends in the economy, pricing, vacancies, new construction and the real estate capital markets. The role additionally will have high exposure to our investment sales and debt and equity capital markets businesses, analyzing markets and specific assets across New York City in the office, multifamily, retail, industrial and land / development sectors. The Analyst will report into the Director of New York Research, Midtown and Midtown South and will work collaboratively with the broader New York Research team in addition to other local and national constituents.Overall Objectives:• Continually develop, enhance and leverage detailed knowledge of the local economy and real estate markets• Proactively deliver information and insights on market and economic activity, conditions, trends, and forecasts to internal and external stakeholders• Expand the research platform including processes, products, and ability to positively impact the business• Develop strong relationships with internal and external clients and facilitate the use of research as a differentiator• Understand internal resources and enhance proprietary technology infrastructure and work alongside the GIS and analytics teams to help visualize data offerings• Work with marketing teams and business leaders to position research to contribute to the business development efforts• Develop and leverage relationships with research and brokerage counterparts at other local commercial real estate firms Specific Responsibilities:• Lead the tracking, maintenance and dissemination of market data pertaining to the Midtown office market, including but not limited to: lease and sale comparables, active tenants in the market, construction pipeline, and property ownership information• Support the investment sales and debt and equity capital markets businesses by tracking New York City retail, multifamily, industrial, and land / development sales, construction pipelines, debt, and properties available for sale• Contribute to quarterly and monthly market statistics processes, including collection, verification and final analysis specific to the market• Contribute effectively to select national or regional research reports with specified local market content• Respond to internal and external clients’ requests for data and insight • Analyze and report on the local and regional economy with respect to employment statistics, major company activity, industry trends, and demographics that affect the local real estate market• Contribute to client pitches and presentations as well as prospecting efforts• Attend all relevant team meetings and actively contribute to local or national research insightsQualificationsEXPERIENCE AND QUALIFICATIONS• Demonstrated interest and passion in real estate with a strong commitment to learning street-level and macro market dynamics• Strong analytical skills, problem solving skills, and ability to process and analyze data• Ability to effectively and professionally meet client expectations and positively represent the firm• Ability to multitask, succeed under pressure, and effectively manage time and workload• Solid written and oral communication skills and ability to work independently and collaboratively• Strong proficiency with the following Microsoft software programs: Excel (experience with advanced formulas and macros a plus), PowerPoint, and Word• Bachelor’s degree in business, economics, real estate, or related field preferred but not required• One (1) to three (3) years of professional experience preferred• A desire to work within a diverse, collaborative, and driven professional environment#LIJLL Is an Equal Opportunity EmployerJLL is committed to developing and maintaining a diverse workforce.  JLL strongly believes in equal opportunity extended to all individuals in all aspects of the employment relationship, including recruitment, hiring, training, promotion, transfer, discipline, layoff, recall and termination without regard to race, color, religion, belief, creed, age, sex, pregnancy or maternity (including childbirth and related conditions), family responsibility (e.g. child care, elder care), nationality, ethnic or national origin or ancestry, citizenship, marital status, civil partner status, sexual orientation, gender identity or expression, transgender status, veteran’s status, genetic information, trade union membership, social position, political view or status as a qualified individual with a disability, protected leave status or any other protected characteristic in accordance with applicable law.  The company also endeavors to make reasonable accommodations for known physical or mental limitations of otherwise qualified employees and applicants with disabilities unless the accommodations would impose an undue hardship on the operation of our business and ensures that employment decisions are based only on valid job requirements.For employees in the United States, please see a fully copy of our Equal Employment Opportunity and Affirmative Action policy at https://jll2.sharepoint.com/CorporatePolicies/HR%20Policies/Equal%20Employment%20Opportunity%20and%20Affirmative%20Action.pdf.  If you have questions about careers at JLL or are disabled and require further assistance in applying for a position, please contact us at [Click Here to Email Your Resumé]
",Full-Time,NA,Other Great Industries,"New York, NY",NA,"Analyst, Research",NA
128,Health Care,Boehringer Ingelheim,Degree - Graduate Degree,"
Description:



The qualified candidate will be hired at the appropriate level commensurate with education/experience.

 
Description\: 
Perform duties of a Trial Statistician to support complex clinical trials within national or international development projects or for marketed products as required.  Assure well-designed clinical trials.  Provide statistical expertise necessary to design, analyze, interpret and communicate the results of complex clinical trials.  Provide statistical input for publications on clinical trials.  Either support Project Statisticians on complex projects or act as a Project Statistician for early projects, backup projects, or projects with established BI experience.  Act as a team leader for a complex project or mega-trial

As an employee of Boehringer Ingelheim, you will actively contribute to the discovery, development and delivery of our products to our patients and customers. Our global presence provides opportunity for all employees to collaborate internationally, offering visibility and opportunity to directly contribute to the companies' success. We realize that our strength and competitive advantage lie with our people. We support our employees in a number of ways to foster a healthy working environment, meaningful work, diversity and inclusion, mobility, networking and work-life balance. Our competitive compensation and benefit programs reflect Boehringer Ingelheim's high regard for our employees.
 
Principal Biostatistician Duties & Responsibilities\:


Perform duties of a Trial Statistician to support complex clinical trials within national or international development projects or for marketed products as required.  Collaborate with members of Clinical Research and Marketing, Trial Clinical Monitor and trial teams incl. pharmacokineticist in planning clinical trials and protocols conforming to company and regulatory agency guidelines and/or marketing and publication strategies.
Act as Project Statistician  for early projects, backup projects,or projects with established BI experience.
Support Project Statisticians of high profile international projects in their responsibilities, especially in their statistical responsibilities in the planning and preparation of regulatory submissions and contribute to efforts on cross-trial planning and harmonization.
Analyze data from phase I to IV trials incl. responsibility for program validation.  Perform exploratory analyses in collaboration with the Project Statistician.
Prepare accurate, high quality reports of complex clinical trials for registration of drugs and biologics, publications and management.
Prepare specifications for data analyses by outside vendors as required.  Assure compliance with the specifications by reviewing the vendors' products.
Participate on assigned international teams to promote harmonization efforts for clinical drug development.
Support management in resource planning and tracking for assigned trials and projects.
Act as a team leader for a complex project or mega-trial who
Ensures team members adhere to the SOPs, guidelines and local working instructions.
Attends all the meetings related to the trial/project needing a statistical input (or send delegates) and send minutes to the team members
Assist the Head of programming and Head of statistics with the working of vendors, contractors in establishing procedures for programming and validating statistical analysis (writes the scope of work, prepare documents to be sent to the contract research organization (CRO). From a statistical perspective, is the primary contact for CROs (programming validation)
Acts as a Trial  or Project Statistician (TSTAT or PSTAT) for the trial/project. In particular, develops report and programming specifications in a Trial Statistical Analysis Plan (TSAP) and update this document as often as needed.
Collaborate with the programming group and the data management group to submit very detailed timelines for the trial/project to clinicians. Meeting agreed upon timelines are essential to the success of the clinical trial/project team objectives
From a statistical perspective, is the primary contact for medical writing (or choose a designee)
Ensures that protocol objectives are met and project standards are maintained (also responsible to update the project statistical analysis plan when necessary
Ensures achievement of major statistical deliverables and milestones in coordination with other functions including Clinical Research, Safety, Statistical Programming, Data Management and Medical Writing
Provides and organizes statistical support for regulatory meetings, questions and submissions.
Informs management that hours allocated to TSTAT by the capacity algorithm should be updated (follow up the amount of hours entered in the time recording system and related to the trial/project)
Ensures efficient work within the team by setting priorities and avoiding overlaps between team members
Works directly and proactively with the Trial, Project or Substance team.
 Assumes responsibility for the coordination of all relevant statistical activities for a Trial, Project or Substance.
Receives broad operating instructions in performing a majority of duties from manager and keeps manager abreast of programming status. Alerts management in case of resources issues, timelines problems or conflicts within the team
In collaboration with the statistical expert group member, maintain expertise in therapeutic area, by keeping abreast of new publications with the purpose of increasing the overall efficiency or effectiveness in the department.



Principal Biostatistician Requirements\:



Ph.D. in statistics, biostatistics, or biometry; at least 3 years experience in pharmaceutical clinical trial experience, preferably in the pharmaceutical industry and/or Regulatory Authorities, or M.S. in the above mentioned areas with six years of similar experience.
Ability to interact with authorities on statistical issues at the trial level.
Thorough knowledge of statistical methodology, processing clinical trial information and the drug development process.
Ability to communicate statistical information to non-statisticians.
Ability to write publications (as joint author) in clinical trials.
Excellent oral and written communication skills.
Ability to manage project from a statistical perspective.
Demonstrated ability to design, conduct and analyze a complex trial
Evidence of strong teamwork in order to successfully work with a trial team and project level team members



Senior Biostatistician Duties & Responsibilities\:


Perform duties of a Trial Statistician to support regular clinical trials within national or international development projects or for marketed products as required.  Collaborate with Trial Clinical Monitor and trial teams incl. pharmacokineticist in planning clinical protocols conforming to company and regulatory agency guidelines.        
Support other Trial Statisticians in their responsibilities.  Support Project Statisticians in their responsibilities, especially in their statistical responsibilities in the planning and preparation of regulatory submissions and contribute to efforts on cross-trial planning and harmonization.         
Plan valid, efficient and cost effective clinical trials, typically based on outlines provided by Project Statisticians.  Prepare Statistical Methodology sections for the protocols and the Trial Statistical Analysis Plans (TSAPs).  Support other Trial Statisticians in their responsibilities.          
Analyze data from phase I to IV trials incl. responsibility for program validation.  Support other Trial Statisticians in their responsibilities.         
Prepare accurate, high quality reports of clinical trials for registration of drugs and biologics, and publications.  Support other Trial Statisticians in their responsibilities. Support other Trial Statisticians in their responsibilities.          
Prepare specifications for data analyses by outside vendors as required.  Assure compliance with the specifications by reviewing the vendors' products.      
Review and evaluate proposed case report forms for consistency with information needs for the protocol.       
Review randomization to be used in the clinical trials.        
Support management in resource planning and tracking for assigned trials and projects.      


Senior Biostatistician Requirements\:


M.S. in statistics, biostatistics, or biometry with three years of experience in
Designing, conducting, analyzing and/or presenting routine trials/studies
Working with a team to apply statistical methodology to a research question
Or Ph.D. in statistics, biostatistics, or biometry (must have received Ph.D prior to start date with the Company) with graduate level course work, project, consulting or internship experience in
Writing the statistics section a protocol or analyzing a clinical trial/case study
Working with a team to apply statistical methodology to a research question
Communicating basic statistical information to non-statisticians
Publishing\: at least one publication (as primary or joint author) in a statistical, mathematical or clinical journal
Good oral and written communication skills..
Attention to Detail – Possess a strong quality orientation.  Ensure tasks are completed correctly and on time.

 

Eligibility Requirements\:



Must be legally authorized to work in the United States without restriction.
Must be willing to take a drug test and post-offer physical (if required)
Must be 18 years of age or older





Our Culture\:

 
Boehringer Ingelheim is one of the world’s top 20 pharmaceutical companies and operates globally with approximately 50,000 employees. Since our founding in 1885, the company has remained family-owned and today we are committed to creating value through innovation in three business areas including human pharmaceuticals, animal health and biopharmaceutical contract manufacturing. Since we are privately held, we have the ability to take an innovative, longterm
view. Our focus is on scientific discoveries and the introduction of truly novel medicines that improve lives and provide valuable services and support to patients and their families. Employees are challenged to take initiative and achieve outstanding results. Ultimately, our culture and drive allows us to maintain one of the highest levels of excellence in our industry. We are also deeply committed to our communities and our employees create and engage in programs
that strengthen the neighborhoods where we live and work. Boehringer Ingelheim, including Boehringer Ingelheim Pharmaceuticals, Inc., Boehringer Ingelheim USA, Boehringer Ingelheim Animal Health USA, Inc., Merial Barceloneta, LLC and Boehringer Ingelheim Fremont, Inc. is an equal opportunity and affirmative action employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race; color; creed; religion; national origin; age; ancestry; nationality; marital, domestic partnership or civil union status; sex, gender identity or expression; affectional or sexual orientation; disability; veteran or military status, including protected veteran status; domestic violence victim status; atypical cellular or blood trait; genetic information (including the refusal to submit to genetic testing) or any other characteristic protected by law.  

Boehringer Ingelheim is firmly committed to ensuring a safe, healthy, productive and efficient work environment for our employees, partners and customers. As part of that commitment, Boehringer Ingelheim conducts pre-employment verifications and drug screenings.
",Full-Time,3 years,Other Great Industries,"Ridgefield, CT 06877",NA,Senior Biostatistician or Principal Biostatistician,NA
129,Finance,McGrath Systems,NA,"
Mitchell Actuarial Recruiting, a division of McGrath Systems, has an immediate need for a Valuation Actuary with annuities experience in the Greater Cincinnati Area.  This is a great opportunity for an FSA or an ASA close to FSA designation to join a growing organization with a focus on leadership and development within its finance function.  Within this role, you will support the Actuarial Financial Reporting department through the valuation of life and non-fixed indexed annuities assigned lines of business for GAAP, Statutory, and Tax Reporting.  If you have at least five years of actuarial experience and a significant exposure to deferred annuities, immediate annuities, or life insurance, apply today to be considered.   Job Requirements:  FSA Designation or ASA Designation pursuing FSA At Least 5 years of Actuarial Experience Knowledge of deferred annuities, immediate annuities, or life insurance required Knowledge of financial reporting preferred Experience with Polysystems preferred   McGrath Systems is an Equal Opportunity Employer and embraces diversity in the workplace.

Mathematical,Statistics,Forecasting,analytical,GAAP,Risk Management
",Full-Time,Experience - At least 5 year(s),Insurance,"Cincinnati, OH 45202","$80,000.00 - $130,000.00 /Year",Valuation Actuary,NA
130,Other,Insight Global,NA,"
 tFormulate and lead guided, multifaceted analytical studies against large volumes of data tInterpret and analyze data using exploratory mathematic and statistical techniques based on the scientific method tCoordinate research and analytic activities utilizing various data points (structured and unstructured) and employ programming to clean, massage and organize data tExperiment against data points, provide info based on experiment results and provide previously undiscovered solutions to command data challenges tLead all data experiments  tCoordinate with Data Engineers to build data environments providing data identified by Data Analysts, Data Integrators KMs and Analysts


 tTop Secret clearance with SCI eligibility tExperience with Python, Java, R or other similar tExperience with SQL, NoSQL, MongoDB, Cassandra or other similar tExperience with Hadoop, Elastic Search or other similar tMath and/or statistics background or degree
   


",Contractor,NA,"Computer Software, Computer Hardware, Wireless","Tampa, FL 33609",NA,Data Scientist,NA
131,Other,NA,Degree - Graduate Degree,"
We're looking for a Senior Data Scientist with 5+ years of experience to join an awesome team in New York. 

Our client needs someone that can drive further development of the company’s proprietary route optimization software.  The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using combinatorial optimization models to test the effectiveness of different courses of action.

This person must have a proven ability in driving business results with their models and must be comfortable working with a wide range of stakeholders and functional teams.

The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. 

As the Senior Data Scientist, you will: 

Develop and refine optimization strategies to support improved algorithmic performance for combinatorial optimization problems for multiple geographic locations
Design, develop, and test algorithms to solve combinatorial optimization problems
Create related predictive models to improve optimization performance
Create testing plans to allow continuous evaluation of optimization performance
Work with Product Development, CTO, and COO to identify additional business opportunities for deploying optimization and machine learning
Help technology partners define data elements required to develop and improve optimization performance
May provide consultation to users and lead cross-functional teams


Job Requirements for the Senior Data Scientist: 

5+ years of experience manipulating data sets and building statistical models
Knowledge and experience in operations research and statistics
Must have strong experience using combinatorial optimization software (e.g., NumberJack, Google Optimization)
Solid experience with new technologies and techniques (e.g., AWS/R/Python/Spark/Scala/TensorFlow)
Strong experience with Machine Learning packages (e.g., TensorFlow, MLib) to manipulate data and draw insights from data sets
Strong problem-solving skills with an emphasis on product development.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks
Experience working with variety of data architectures including relational, noSql, and graph database environments
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications
Excellent written and verbal communication skills for coordinating across teams
Masters or PHD in Operations Research, Statistics, Mathematics, Computer Science or another quantitative field


Equal Opportunity:  
We and our clients are equal opportunity employers who value diversity at our companies. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.  
",Full-Time,Experience - At least 5 year(s),"Other Great Industries, Computer Software","New York, NY",NA,Senior Data Scientist,NA
132,Finance,Vaco Financial,Degree - 4 Year Degree,"
International Company has an immediate need for a Senior Analyst to support Operations. This is a new opportunity due to a continued commitment to growth and reports directly the CFO. This is a key role within the organization that will directly impact the bottom line. You will be responsible for situational and ad hoc analysis, management and customer reporting, working with operations and supply chain, pricing, and the manufacturing process. There is tremendous opportunity for senior level interaction as well as presentations at the leadership level. You will interact with product analytical support as it relates to pricing, new product analysis, strategy and forecasting. There is also some opportunity for customer facing activity. Other duties will include budgeting and forecasting, supporting the sales and marketing group, and other specific systems initiatives. Qualified candidates will have a minimum of 8 years' experience in Finance, with a heavy slant toward operations. Experience in a manufacturing environment and solid systems skills are mandatory. MBA is a huge plus. Salary to $150K. The company offers solid benefits and a committed management team. 
",Full-Time,Experience - At least 8 year(s),Manufacturing,"Cary, NC","$125,000.00 - $150,000.00 /Year","Senior Analyst, Operations",NA
133,Science,ArcelorMittal,NA,"
 Created in February 2014 through a 50/50 joint venture of the world’s largest and second largest steelmakers, ArcelorMittal and Nippon Steel & Sumitomo Metal Corporation, AM/NS Calvert is located in Calvert, Ala. Our state-of-the-art steel processing facility has the capacity to process 5.3 million tons of high-value steel grades including hot rolled bands, hot rolled pickled and oiled, cold rolled, and advanced coated products for the automotive, pipe and tube, appliance/HVAC, service center and construction industries in the NAFTA market.  AM/NS Calvert products are marketed in NAFTA through managing joint venture partner ArcelorMittal.       OVERALL RESPONSIBILITY:   AM/NS Calvert is recognized as one of the most advanced steel finishing facilities in the world. To maintain and improve this position, we are creating a dedicated Data Science position to support our advanced manufacturing initiatives This position will leverage advanced analytics and modeling for process monitoring, control, and continuous improvement as related directly to the steel manufacturing process        ACCOUNTABILITIES:      Research and development of statistical learning models for process performance analysis and control Implements new statistical or other mathematical methodologies as needed for specific models or analysis Applies algorithms/models to support ad-hoc analysis Supports and improves product and process control strategies Relevant Control Subjects/KPI’s are identified and automatic monitoring in place Participates in continuous improvement of both equipment and process performance, thereby improving the overall Business Unit performance Participates in benchmarking activities globally, identifying performance gaps and the development of plans to close the gaps Provides and uses technical knowledge and skills to support other business processes that allow AM/NS Calvert to meet business goals per the business plan Fulfills the commitment to ensure a safe and healthy work environment Fulfills the responsibilities required to achieve the Quality Commitment Demonstrates commitment to teamwork by fostering an environment that embodies trust and respect Ensures working knowledge of competencies as defined in ISO 14001:2004 and TS16949:2009         EDUCATION & ACCREDITATION:     Bachelor’s Degree in Computer Science, Applied Mathematics, Statistics, Industrial Engineering, or related field                        KNOWLEDGE:  Extensive background in data mining and statistical analysis Excellent pattern recognition and predictive modeling skills Experience with programming languages and software packages such as R/Java/Python/SQL/Matlab Desire two+ years of industrial experience, supporting Data Analysis requirements General Steel Manufacturing process knowledge and experience is desired Working knowledge of Six Sigma methodologies Working knowledge of Statistical Process Control Working knowledge of Process Control Methodologies is desired               SKILLS:  Advanced computer and database software skills are required Data wrangling, manipulation, and analysis Good verbal and written communication skills are required Excellent technical reporting skills are required Ability to illuminate complex problems with data analysis Root Cause Failure Analysis Excellent problem-solving skills are required Interest and ability to work at our site operations in Calvert, Alabama        TOOLS & EQUIPMENT:   Computer, telephone Position requires access to a mobile cell phone   WORKING CONDITIONS:  Plant and Office Environment      HOURS OF WORK:  Days, Monday to Friday with extended hours as required due to periods of peak workloads            Mission To establish AM/NS Calvert USA as the premier steel producer in the NAFTA market. Vision To be the steel company that pioneers a new standard in NAFTA for providing customers with the right products, at the right time and at the right quality! Create new possibilities for innovative and sustainable steel use to develop a better future! Inspire our Team Members to release their true potential to attain the highest levels of achievement! Core Values Our atmosphere of trust is based on the respect of our fellow team members, built upon honesty and fairness. We are committed to ensure a safe and healthy work environment in a culture that promotes safety. We provide innovative high quality products delivered with superior service to ensure reliable value for our customers.  
",Full-Time,NA,Other Great Industries,"Mobile, AL",NA,"Engineer, Data Science",NA
134,Finance,Kforce Finance and Accounting,NA,"
RESPONSIBILITIES:Kforce has a client seeking a Financial Analyst 2 in Waltham, Massachusetts (MA).Summary:The main functions of a Financial Analyst are to gather and analyze financial data. Responsibilities are within the Procurement Department.Responsibilities include: Maintenance of the UPS/FEDEX program data base for accounts setup, granting admin privileges:
 Assist clinics with password reset, shipping issues, errors in Campus Ship, New account creations for company user
 Check for duplicates, ensure proper paperwork filled out, work with RVPAs to remind them of their role
 New User ID and Location creation in Campus Ship for any user who does not roll up to a RVPA
 Researching past due balances/accounts, contacting payees, looking up invoices, etc.
 Reviewing reports from Transportation Insight
 Assist key stakeholders with contract questions
 Miscellaneous troubleshooting
 Will typically conduct quantitative analyses of information affecting Clinical operations
 Responsibilities include analyzing and communicating financial data to stakeholders and clinic staff
 Conducts research and analyzing large amounts of data, strategic planning, cost and statistical analysis
 Prepares management reports when needed
 Analyzes and interprets financial data and compiles statistical reports on current financial developments, policies and plans, and significant organization developments
 Assemble spreadsheets and draw charts and graphs used to illustrate technical reports. Interpret data affecting investment programs, such as price, yield, stability and future trends in investment risks

Support Procurement Buyer/Admin Function:
 Create POs
 Reconciling Invoices
 Furniture and appliance ordering
 Leaning our SAP System
 R2P Support in SAP Ariba



REQUIREMENTS:
 Bachelor's degree required; Ideally within the Accounting, Finance, Statistics or related financial discipline; An advanced degree in a financial discipline is preferred
 1-4 years of financial, statistical and/or accounting experience preferred
 Verbal and written communication skills
 Attention to detail and critical thinking
 Basic ability to work independently and manage one's time
 Basic ability to analyze business trends and project future revenues and expenses
 Previous experience with computer applications, such as Microsoft Word, Excel and PowerPoint, and any other related financial and statistics software

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",Contractor,1-4 years,Healthcare - Health Services,"Waltham, MA 02451",$25.00 /Hour,Financial Analyst 2,NA
