,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
116,Information Technology,Kforce Technology,NA,"
RESPONSIBILITIES:Kforce is working with a growing technology firm located in New York, New York (NY) that is seeking a Senior / Lead Data Scientist.Overview:This is a newly created role that reports to the senior executive of the data science group. This firm's Data Insights group turns rows of numbers into tangible insights. We streamline and synthesize data that our clients use to make business decisions. The team is passionate about creating new products by looking at and combining data in unique ways for our clients. As a Data Scientist, you will help to spearhead the development of our analytics-focused products and provide new sources of revenue to new and existing clients. You will work with a range of interesting and proprietary data involving a high level of responsibility. Come and work with us for the opportunity to help build a market-leading data business. You will also lead a small team.What You'll Do:
 Strategically develop, deploy, and maintain methodologies that will help drive product offerings, including the application of various statistical modeling and time-series analysis techniques to build top-line, company specific metric predictions
 Research and build core understanding of sector and company performance metrics and market controversies to qualitatively inform and interpret models
 Support growth and professional development of a team of Junior Analysts



REQUIREMENTS:
 Graduate or Undergraduate degree(s) in a qualitative field: CS, Math, Statistics, Engineering, etc.
 Advanced working knowledge of SQL, Java, C#, R, MATLAB or other languages/technologies for performing complex data modeling and analysis required
 Familiarity with and ability to apply the following concepts to solve data problems; natural language processing, machine learning, conceptual modeling, statistical analysis, predictive modeling, and hypothesis testing
 A hunger for solving complex, difficult big data problems with a sense of urgency
 Ability to explain complex data analysis techniques and technologies to clients and non-technical decision makers
 Interest in and knowledge of financial markets and trends

What We Have:
 Competitive compensation
 Free snacks and beverages
 Excellent medical, dental, and vision coverage for you and your dependents
 401(k) match, life insurance, commuter benefits, corporate gym rates, paid time-off and parental leave plans
 Friday happy hour and -Summer Fridays-
 Year-round corporate athletic league
 Casual work environment

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",Full-Time,NA,Other Great Industries,"New York, NY 10017","$160,000.00 - $250,000.00 /Year",Senior / Lead Data Scientist,NA
117,"Research, Science, Information Technology",Altair,Degree - 4 Year Degree,"
Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers. As a wholly owned subsidiary of Altair Engineering, Inc. (www.altair.com), this cross-functional organization is best known for its leadership in combining human and machine creativity to fuel innovation, automate processes, and develop new methods. Altair ProductDesign firmly advocates a user-centered, team-based design approach, and utilizes proprietary simulation and optimization technologies to help clients bring innovative, profitable products to market faster.
Description:

The Data Operations Analyst will become the trusted data advisor supporting the Dealer and Service skill team, who will discover and curate new and existing data sources for use in building incremental value and insight. Analyst will have the opportunity to make recommendations for alternative ways to bring data to life, supporting customers, costs, revenue, and quality. The Analyst enables teams to leverage the data with analytic tools to provide insight and answers to their key questions. The role will be responsible for learning and curating data sources, including:

Creating data standards, assessing data quality, and performing required transformations 
Working cross-functionally to manage data and support analytic projects 
Collaborating with IT teams to support data collection, and integration 
Supporting Data Governance to ensure that data adheres to compliance, access management, and control policies 
Assisting in providing data solutions to address client analytics problems, and communicate results and methodologies 
Improving departmental processes and results through innovation



Skills Required:

Understand, wrangle, transform, and visualize large data sets from many sources, using a variety of tools 
3+ years of experience working with big data projects, and data operations experience working with analytics methodologies and supporting tools 
3+ years of relevant quantitative and qualitative experience in research, and analytics or relevant coursework

Skills Preferred:

Self-starter, high level of initiative, and ability to multi-task 
Process-oriented with strong problem formulation and problem solving skills 
Successful candidate will be able to demonstrate leadership behaviors combined with outstanding interpersonal, and teambuilding skills

Experience Required:

3+ years of working experience in data-centric projects 
3+ years of working experience with data analysis tools such as: SQL, Hadoop, Teradata, SAS, SPARK, Python, Access, Excel, etc. 
Ability to detect and devise solutions to loosely defined data problems by leveraging pattern detection in large datasets 
Proven ability to communicate findings (both orally and visually) to make data analysis actionable and understandable by business partners, including IT and analytics

Experience Preferred:

Experience using Alteryx, QlikView, and Informatica

Education Required:

Bachelor degree in Mathematics, Statistics, Business, Information Technology, Analytics or other relevant disciplinary

Education Preferred:

Post-graduate degree in Mathematics, Statistics, Engineering or academic equivalent

#Altair
",Full-Time,3+ years,Other Great Industries,"Dearborn, MI",NA,Data Scientists Analysts,NA
118,Other,"Elevate Services, Inc.",Degree - Doctorate,"
Help us shape the future.  Elevate Services is changing the way legal support services are delivered and we are looking for creative, innovative people who can help.  If you are a client-focused professional who wants your creative and innovative ideas to make a difference, Elevate's team of highly regarded legal service experts could be the right fit for you.
Elevate Services is hiring a Data Scientist for modeling complex dataset, discovering insights and identifying opportunities through the use of statistical, algorithmic, mining and visualization techniques in the legal industry. The position will be based in San Jose, CA.
You Might be the Right Person if you…..

Enjoy working in a fast-paced, entrepreneurial environment.
Have five years of professional experience working as a Data Scientist.
Have experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud environment.
Have a Master’s degree or PhD from an accredited college/university.

Specifically, you will….

Build AI/ML capabilities on all Cael products.
Extract data from documents using natural language processing.
Analyze and model structured/unstructured data using advanced statistical methods and implement algorithms and software needed to perform analyses.
Auto-extraction of contract clauses for validation/review and prediction of risk based on contract terms.
Auto-comparison of newly uploaded document versions, Auto-identification and recommendation of relevant/similar strings of text to verify based on initial selection.
Predictive billing loss prevention and spend analysis.
Auto construction of matter plans based on pattern recognition, Predictive matter and budget analysis.
Cluster large amount of content and process data in large-scale environments using Amazon EC2, Storm, Hadoop and Spark.
Perform machine learning, natural language, and statistical analysis methods, such as classification, collaborative filtering, association rules, sentiment analysis, topic modeling, time-series analysis, regression, statistical inference, and validation methods.
Drive client engagements focused on Big Data and Advanced Business Analytics, in diverse domains such as product development, marketing research, optimization, and risk management; communicate results and educate others through reports and presentations.
Perform explanatory data analyses, generate and test working hypotheses, prepare and analyze historical data and identify patterns.

Skills for Success

Strong knowledge in the following fields: machine learning, data visualization, statistical modeling, data mining, or information retrieval.
Strong data extraction and processing, using MapReduce, Pig, and/or Hive preferred.
Proficiency in analysis (e.g. R, SAS, Matlab) packages, programming languages (e.g. Java, Python, Ruby) as well as the ability to implement, maintain, and troubleshoot big data infrastructure, such as distributed processing paradigms, stream processing and databases such as Hadoop, Storm, SQL and Solr.


Experience

3 years of professional experience working as a Data Scientist.
Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud environment.

Qualifications

Master’s degree or PhD from an accredited college/university in Computer Science, Statistics, Mathematics, Engineering, Bioinformatics, Physics, Operations Research, or related fields, with a minimum of two years of relevant experience (strong mathematical background with ability to understand algorithms and methods from a mathematical viewpoint and an intuitive viewpoint).

Elevate is the law company. We provide consulting, technology and services to law departments and law firms. Our global team of lawyers, engineers, consultants and business experts improve efficiency, quality and outcomes for customers worldwide. Elevate’s achievements and distinctions include:

Ranked on the Inc. 5000 list of Fastest-Growing Private Companies two years in a row.
Ranked as a top Global Services Provider by Chambers & Partners three years in a row.
Lead Partner of the FT Innovative Lawyers Awards.

At Elevate we live our core values:


We Deliver. We are careful about the commitments we make to our customers and each other. We do what we say we will. 

We Innovate. We celebrate creativity. We challenge the status quo and continuously ask ourselves, and each other how can we improve. 

We Care. We listen to our customers’ needs and help them solve their business problems. Our work is a positive influence on our personal lives and the lives of our families.

",Full-Time,Experience - At least 3 year(s),Legal,"75 East Santa Clara StreetSan Jose, CA 95113",NA,Sr. Data Scientist,NA
119,Information Technology,FRG Technology Consulting,Degree - 4 Year Degree,"
My client is a Fortune 500 company that is looking to expand their Data Science team and bring on an experienced Data Scientist. This is a full-time, permanent opportunity offering a great salary and opportunity to work with the newest technologies. Responsibilites & Requirements:*Prior Experience as a Data Scientist *Develop Machine Learning/Statistical Models and Algorithms*Experience with AWS (Redshift, S3, EC2, EMR,)*Strong Python experience, ideally building Data Pipelines*ETL & Spark experienceBenefits:*Opportunity to work with the newest technologies*Full health/dental/vision coverage*Significant Paid Time Off*State of the art Facilities*401(k) with company match*Opportunity to build out the Data Science teamPlease send your resume to [Click Here to Email Your Resumé] or call 212-731-8282!
",Full-Time,Experience - At least 5 year(s),Newspaper,"New York, NY","$150,000.00 - $200,000.00 /Year",Senior Data Scientist-NYC-$150k-200k,NA
120,Entry Level,Atos,NA,"
Atos SE (Societas Europaea) is a leader in digital services with pro forma annual revenue of circa € 12 billion and circa 100,000 employees in 72 countries. Serving a global client base, the Group provides Consulting & Systems Integration services, Managed Services & BPO, Cloud operations, Big Data & Cyber-security solutions, as well as transactional services through Worldline, the European leader in the payments and transactional services industry. With its deep technology expertise and industry knowledge, the Group works with clients across different business sectors: Defense, Financial Services, Health, Manufacturing, Media, Utilities, Public sector, Retail, Telecommunications, and Transportation. Atos is focused on business technology that powers progress and helps organizations to create their firm of the future. The Group is the Worldwide Information Technology Partner for the Olympic & Paralympic Games and is listed on the Euronext Paris market. Atos operates under the brands Atos, Atos Consulting, Atos Worldgrid, Bull, Canopy, Unify and Worldline. Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better solutions. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our processes.  You will be able to grow in competences on both the technical side of by working with Senior level members of the team participating in development and implementation of Big Data projects. You will be in charge of pure Data Scientist tasks with a focus on OCR and Computer vision by building a smart solution of document processing to generate analytics.   • Selecting features, building and optimizing classifiers using machine learning techniques (R, Python). • Data mining using state-of-the-art methods. • Extending company’s data with third party sources of information when needed. • Enhancing data collection procedures to include information that is relevant for building analytic systems. • Processing, cleansing, and verifying the integrity of data used for analysis. • Doing ad-hoc analysis and presenting results in a clear manner. • Creating automated anomaly detection systems and constant tracking of its performance.    Job Requirements    • Experience in Spark and Spark Streaming. • Experience with DataViz tools (Tableau, SpotFire) and Data Science tools (R, Python). • Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc. • Experience in Hadoop (Cloudera, HortonWorks and/or MapR) Architecture, Deployment and Development. • Experience with common data science toolkits, such as R and Python. Excellence in at least one of these is highly desirable • Great communication skills • Experience in Data Engineering tools and techniques -Map Reduce, pig, Hive, Hbase, Oozie, Spark, solr. • Good applied statistics skills, such as distributions, statistical testing, regression, etc. • Experience in OCR technics and Computer vision.    Your Application If you wish to apply for this position, please click below to complete our online application form and attach your CV in either Word, rtf or text format. Atos does not discriminate on the basis of race, religion, colour, sex, age, disability or sexual orientation. All recruitment decisions are based solely on qualifications, skills, knowledge and experience and relevant business requirements. We are committed to making reasonable adjustments to the applications process for people with disabilities.
",Full-Time,NA,Other Great Industries,"Harrison, NY",NA,Data Scientist,NA
121,Information Technology,Spaceflight Industries,Degree - Graduate Degree,"
Clearance Requirement: TS/SCI Clearance Preferred

US Citizenship Required
BlackSky Geospatial Solutions, a division of Spaceflight Industries, is a geospatial intelligence solutions provider that enables organizations to task, collect, and transform data from earth observation, global sensor networks, mobile devices, and social media to deliver on-demand insights about places, events, and assets that are critical to their operations. Blacksky provides satellite collection, data, and cloud based -processing and analytic solutions to organizations that are capitalizing on the exponential growth of a wide range of sensor and collection platforms for delivering the next generation of GEOINT and location intelligence solutions. BlackSky has extensive expertise and capabilities in commercial remote sensing, multi-source analytics, cloud computing, open source software development, Amazon Web Services, and big data geospatial analytics. BlackSky provides solutions to commercial and government organizations with relevant programs with the National Geospatial Intelligence Agency (NGA), US. Army, and U.S. Air Force Research Labs. 
BlackSky is seeking innovative Senior Data ScientistS with a passion for unlocking new insights through disruptive big data analytics. As a member of our solutions team you will help drive our product and solutions strategy and formulate business solutions around time and space analytics. Successful candidate will possess hands on experience in working as a data scientist solving challenging business problems, bringing a strong background in exploiting next generation big data technologies to drive disruptive market solutions.
Responsibilities: 


Design and implement solutions for internal and external customers that exploit time space analytics for next generation business intelligence solutions 

Plan and conduct research projects related to data mining, content curation, machine learning, and predictive analytics 

Collaborate with management and technical team on product strategy 

Develop algorithms, models, and analytical tools for solving domain specific business problem 

Collaborate with software developers to plan and construct the architecture surrounding model deployment. 



Basic Qualifications:

5 to 15+ Years of experience as a data scientist
US Citizenship Required
PhD/Master's Degree or equivalent in one of the following fields: computer science, mathematics, statistics, or another computational area with a strong background of using machine learning/data mining for predictive modeling
Hands on experience working with very large data sets, including data cleansing/transformation, statistical analyses, and visualization.
Working knowledge of a wide range of data analysis concepts including: Natural Language Processing (5+ years), Text Clustering, Text Classification and Summarization, Probability and Statistics, Regression and Classification Algorithms, Graphical Models, Bayesian Analysis, Convolutional and Recurrent Neutral Networks, Unsupervised Learning Methods. 
Extensive experience developing software solutions including: Building novel algorithms in Python 3, NumPy, Scipy, Scikit-Learn, Tensorflow, Keras, NLTK, and SpaCy, develop asynchronous processing algorithms, Cloud-based solutions (especially AWS services like EC2 & S3), Implementing algorithms directly from research papers.
Experience performing research in both groups and as a solo effort.
Strong ability to communicate concepts and analytical results with customers, management, and the technical team, highlighting actionable insights.

Desired Skills and Experience:

Experience with mobile, geospatial or mapping technologies
Experience with big data technologies such as MongoDB (or other NoSQL data stores), Redis and ElasticSearch

",Full-Time,Experience - 5 to greater than 15 years,Defense - Aerospace,"Herndon, VA 20170",NA,Data Scientist,Travel - Up to 25%
122,Information Technology,Kforce Technology,NA,"
RESPONSIBILITIES:Kforce has a client that is seeking a Threat Intel and Researcher (Associate or Senior Associate depending on qualifications) in Lake Worth, Florida (FL).Summary:Interested in investigating computer crimes and breaches that make the headlines - and many more that don't? Can you think like an attacker to stay one step ahead of them, or understand the operational security controls needed to detect, remediate, and prevent compromises? Our company is seeking a motivated and skilled individual to track cyber threat activity and actors. This role functions in a team, but often will work independently to provide a constant stream of information to meet analyst and customer requirements.Responsibilities
 Operate in a safe and secure manner to perform Open Source research, including research that involves sophisticated APT actors
 Build and maintain targets that allow for the efficient and accurate collection of information of threat intelligence value in order to satisfy research requirements
 Monitor specific cyber threat actors or groups to understand their tactics, techniques and procedures
 Track cybercrime threats based on technical analysis, forums, social media monitoring, and publicly available sources
 Collaborate with other cyber threat researchers based on developed SME area
 Collaborate with digital investigation personnel and incident response specialists to provide targeted Threat Intelligence reports for ongoing or prospective engagements
 Perform Intelligence activities in multiple languages using secure translation software



REQUIREMENTS:
 Degree in Computer Engineering, Computer Science, Information Assurance, or related technical discipline
 3+ years of work experience in one or more of the following roles: Information Security, Cyber Threat Research, Cyber Crime investigations, Cyber Threat Analysis, Cyber Threat Campaign Tracking
 Experience working with network sniffers and port scanners
 Experience conducting analysis of electronic media, packet capture, log data, and network devices in support of intrusion analysis or enterprise level information security operations
 Understanding of malware or exploitation techniques
 Ability to think critically and properly qualify analytic assessments
 Ability to multitask while in an extremely chaotic environment that moves at a rapid pace while providing SME level Intelligence analysis and managing internal and external customer expectations
 Protect proprietary company and personal information from disclosure
 Respond to tasking and direction as provided by the team leader
 Proven Intelligence Analyst skillset
 Understanding of computer intrusions, malicious code, threat finance, money laundering / fraud / eCrime, and other criminal activity
 Understanding of online operational security methods and Information Security best practices
 Understanding of difference between Information and Intelligence
 Basic level of understanding and experience with programming or scripting languages (C/C++, Java, Python, Go, etc.)
 Ability to express complex technical and non-technical concepts verbally, graphically, and in writing

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",Full-Time,3+ years,Computer Software,"Lake Worth, FL","$80,000.00 - $90,000.00 /Year",Threat Intel and Researcher,NA
123,Information Technology,3coast,NA,"

Title: Sr. Data Scientist ( Oil & Gas)
Type:  Permanent
Job ID:  SC14174



Work for one of the world's leading independent oil and gas producers!  We are looking for a Sr. Data Scientist  to make an impact on the the new and evolving nature of data analytics functions and the need for someone with this background comined with oil & gas experience.


Sr. Data Scientist
Responsibilities:

         Work with engineers, geoscientists and management to frame open ended problems in terms of deliverables that can be generated using data science techniques.
         Work with subject matter experts to evaluate multiple internal and external datasets for applicability and usefulness in achieving model objectives.
         Work with management and user community to scope and prioritize project efforts using risk vs value criteria.
         Explore and examine data from a variety of angles using appropriate profiling techniques to understand the data and determine hidden weaknesses, trends, and/or opportunities.
         Employ appropriate visual, machine learning, and statistical methods to prepare data for use in predictive and prescriptive modeling.
         Create data driven solutions that provide structure, assist in the decision making process, and facilitate automation.
         Devise new algorithms to solve problems and tools to automate work efforts.
         Appropriately evaluate and tune models to insure business objectives are achieved.
         Effectively communicate recommendations to stakeholders and management.
         Periodically evaluate existing models to insure continued effectiveness.
         Help champion the appropriate use of machine learning and statistical methods as an effective means to decision making and automation.
         Creates training materials, and delivers formal and informal training sessions to increase awareness and utilization of quantitative methods for evaluating data and decision making.
         Provides mentoring for those seeking to machine learning and statistical methods.
         Assist in the evaluation of tools for doing visual and quantitative analysis, as well as tools and techniques for deploying predictive and prescriptive solutions.
         Assist in identifying opportunities to improved data collection techniques.

Qualities:

         Excellent interpersonal and customer-facing communication skills
         Ability to interact with a wide range of people
         Excellent analytical problem solving skills
         Strong mentoring/training skills
         Must be a self-starter with ability to follow through on projects assigned
         Must be willing to travel within the US up to 15% of the time

Experience:

         4-year degree or equivalent experience required, advanced degree beneficial
         5+ years’ experience developing models for decision support and process automation
         Excellent understanding of machine learning techniques and algorithms such as Regression, Decision Trees, k-NN, Naïve Bayes, and Neural Networks.
         Experience identifying patterns in high frequency time series data.
         Working knowledge of common data science tools such as R, Weka, NumPy, SAS, and MatLab, with excellence in at least one.
         Experience using visual analytics tools required with knowledge of Tibco Spotfire a plus.
         Proficiency in using query languages such as SQL and Hive.
         Experience with NoSQL databases such as MongoDB, Cassandra, or HBase a plus.
         Upstream oil & gas industry experience preferred, particularly in the areas of Drilling, Completion, and Production Operations






Title: Sr. Data Scientist ( Oil & Gas)
Type:  Permanent
Job ID:  SC14174



Experience:

         4-year degree or equivalent experience required, advanced degree beneficial
         5+ years’ experience developing models for decision support and process automation
         Excellent understanding of machine learning techniques and algorithms such as Regression, Decision Trees, k-NN, Naïve Bayes, and Neural Networks.
         Experience identifying patterns in high frequency time series data.
         Working knowledge of common data science tools such as R, Weka, NumPy, SAS, and MatLab, with excellence in at least one.
         Experience using visual analytics tools required with knowledge of Tibco Spotfire a plus.
         Proficiency in using query languages such as SQL and Hive.
         Experience with NoSQL databases such as MongoDB, Cassandra, or HBase a plus.
         Upstream oil & gas industry experience preferred, particularly in the areas of Drilling, Completion, and Production Operations




",Full-Time,Experience - At least 5 year(s),"Oil Refining - Petroleum - Drilling, Energy - Utilities - Gas - Electric, Other Great Industries","Houston, TX",NA,Sr. Data Scientist ( Oil & Gas),NA
124,Other,BAE Systems,NA,"
Job Description Are you an elite level programmer / researcher that thrives on finding zero day vulnerabilities? We have a long term position working in an extreme agile environment that our team members say is ""best job I've ever had"". This position is for the person that loves attacking problems from many different angles, exploring alternatives, and quickly pursuing toward a unique solution. This position is for the person that thrives in an environment that encourages ""fail fast, fail often, until you succeed."" The team has incredible resources to use attack the ""problem of the week"". Results are highly satisfying and you go home at the end of the day knowing your work makes a difference. If you are creative, tenacious, and an elite programmer / researcher, this position is for you. Typical Education & Experience Typically a Bachelor's Degree and 10 years work experience or equivalent experienceRequired Skills and Education Ability to work with team members, strong communicator. Thrives teaching and learning from co-workers. Lives to learn new technology, techniques, and tools.Expert level working with IDA Pro to disassemble x86, ARM and ARM 64 code and understand how it works and where the vulnerabilities are.Ability to identify memory corruption through stack overflows, heap overflows, integer overflows, and logic flaws.Experience with mitigation to deter exploitation such as ASLR, code signing, non-executable memory protections, and sandboxing.Experience with identifying weak security protections and methods for bypassing mitigations.A good understanding of how symmetrical and asymmetrical encryption functions.Strong knowledge of communication protocol formats for internet and serial data traffic.Experience writing and executing data fuzzers and strong expertise in analyzing results to identify vulnerabilities.Extensive experience programming and reviewing team mates C, C++, C#, Python and Java code. Strong expertise in reviewing code to identify bugs and vulnerabilities.Strong understanding of how operating systems function between the kernel and user space. Preferred Skills and Education BS, MS, or PhD in Computer Science desired but experience applying programming skills is more important than education credentials.About BAE Systems Intelligence & Security BAE Systems Intelligence & Security, based in McLean, Virginia, designs and delivers advanced defense, intelligence, and security solutions that support the important missions of our customers. Our pride and dedication shows in everything we do—from intelligence analysis, cyber operations and IT expertise to systems development, systems integration, and operations and maintenance services. Knowing that our work enables the U.S. military and government to recognize, manage and defeat threats inspires us to push ourselves and our technologies to new levels. That’s BAE Systems. That’s Inspired Work. Equal Opportunity Employer/Females/Minorities/Veterans/Disabled/Sexual Orientation/Gender Identity/Gender Expression. To see Inspired Work in action, visit www.baesystems.com and follow us on Facebook: www.facebook.com/baesystemsintel.
",Full-Time,NA,Other Great Industries,"Lorton, VA 22079",NA,Software Reverse Engineer and Vulnerability Researcher,NA
125,"Engineering, Skilled Labor - Trades, Information Technology",Apex Systems,Degree - Graduate Degree,"


Our Computer Vision team is looking to add a Deep Learning / Computer Vision Engineer to a highly talented lean agile group of computer vision engineers and provide expertise related to real-time object detection to support a variety of cutting-edge Augmented Reality applications. The ideal candidate will also be required to develop and contribute to the implementation of various computer vision related applications as needed.
Required Skills:

5+ years work experience in Data Science, Machine Learning, Deep Learning, and/or Artificial Intelligence techniques.
Significant, demonstrable experience with state-of-the-art, real-time Object Detection techniques, classification performance metrics, and training set design, augmentation, and validation.
Strong written and verbal communication skills.
Strong experience with python, C++, and OpenCV required.
Experience with the specification of various types neural net architectures in TensorFlow and/or Caffe required.
Experience with Keras, NumPy, and SciPy highly desirable.


Required Education:

M.S. in Computer Science, Physics, Electrical Engineering, or Math.  Ph.D. preferred.






EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.








EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.



",Full-Time,Experience - At least 5 year(s),Other Great Industries,"Dallas, TX",NA,Machine Learning/ Computer Vision Engineer,NA
126,Science,QTI Group,NA,"
Summary:
The QTI Group is recruiting for a Sr Data Scientist for a 3-month contract with one of our clients in Chicago.
Responsibilities:
This highly experienced expert in big data will analyze data for actionable insights by:


Identifying the data-analytics problems that offer the greatest opportunities to the organization.


Determining the correct data sets and variables.


Collecting large sets of structured and unstructured data from disparate sources.


Cleaning and validating the data to ensure accuracy, completeness, and uniformity.


Devising and applying models and algorithms to mine the stores of big data, analyze data to identify patterns, trends and projections.


Communicating findings to stakeholders at various levels within the organization with little oversight.





B.S. in Computer Science, Statistics, or appropriate field required. M.S. preferred.


At least 7 years of professional experience.


Experience extracting, cleansing, combining and manipulating large, and diverse data sources for analysis.


Experience performing advanced statistical analysis.


Experience with scripting languages.


Experience with machine learning, natural language processing, statistics, and geospatial analysis.


Experience with statistical and modeling software tools, such as SAS or R.


Relational database and SQL skills.


Strong written and verbal communication skills.


",Full-Time,Experience - At least 7 year(s),Other Great Industries,"Chicago, IL",NA,Sr Data Scientist,NA
127,"Banking, Information Technology, Research",DISYS,NA,"
One of the nations leading banking institutions is creating a new Science team focused on delivering data driven insights.  You will be tasked with providing LOBs with machine learning and predictive analytic consulting and guidance. 

Lead machine learning projects, including working with business partners to define the scope and deliverable, developing the analytic plan and time line, leading deployment and delivering results 
Provide technical advice to other members of the team and across the organization on topics including machine learning code, machine learning algorithms and traversing across multiple big data platforms
Identify and lead the evaluation of new software techniques and technologies, including delivery of results 
Identify new applications for machine learning across the company and work with business partners to pilot 



Required Qualifications:
·        5+ years of experience in one or a combination of the following: Reporting or analytics or modeling
·        2 + years of experience using quantitative machine learning techniques
·        2+ years of Python experience
·        2+ years of SQL experience

Desired Qualifications:
·        Experience with Tensorflow, Theano or Keras
·        Master’s degree or higher in a quantitative field such as applied math, statistics, engineering, physics, economics, econometrics, computer sciences, and

Other Desired Qualifications:
·        3+  years  of experience applying machine learning techniques such as neural networks, random forest, GBM and SVM, to form a story
·        Experience with signal processing or optimization techniques
·        Advanced knowledge of statistical techniques (e.g. sampling, probability, multivariate data analysis, regression, PCA, time-series analysis)
·        Strong ability to retrieve, combine and transform data from numerous information systems
·        Strong acumen in diagnosing and resolving data issues
·        Experience working with big data infrastructure with tools such as Hive, Spark and h2o
·        Exceptional analytical, critical thinking, quantitative reasoning skills, and problem-solving skills.  Ability to relate complex analysis and insights to effective business strategy.

·        Oher advanced statistical tools such as SAS, R and Weka
 
",Full-Time,5+ years,"Banking - Financial Services, Computer Software, Accounting - Finance","Charlotte, NC",NA,Data Scientist - Machine Learning - Analytics Consultant (LARGE BANK),NA
128,Information Technology,NA,NA,"
Job Description:

Responsible for information technology activities that may include one or more of the following areas:


Systems analysis and development, programming, governance, database design or IT engineering. 
Under a broad corporate plan, develops policies, procedures, technical standards, methods, and schedules. 
Oversees the strategic relationship between information technology and other functions within the organization. 
Maintains the organization's awareness of developments in information technology and computer hardware and software for the formulation of long- and short-range plans for the acquisition and implementation of new equipment and techniques.
Reports to management on information technology plans, projects, performance and related matters. Directs and provides functional direction to IT managers.



Required Skills:


Bachelors degree in statistics, economics, engineering or similar field, Masters or PhD preferred
6+ years in application development with a minimum of 2 years in ML
Hands on experience building and training deep learning algorithms and models.
Natural Language Processing (NLP) is a plus
Two plus years of proficient experience in Python (TensorFlow, Keras or MXNet, pandas, and numpy)
Experience with CNN and RNN architecture
Azure Services (Web Apps, SQL, Cosmos)
Agile processes
Thorough understanding of the responsibilities of the platform, database, API, caching layer, proxies, and other web services used in the system
Writing non-blocking code, and resorting to advanced techniques such as multi-threading, when needed

",Full-Time,6+ years,Accounting - Finance,"Chicago, IL",NA,Senior Data Scientist,NA
