,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
171,Engineering,Genesis 10,NA,"
Genesis10 is currently seeking a Data Engineer with our client in the financial industry in their Pennington, NJ location. This is a 12 month + contract position.

Description:

Seeking a Data Engineer 

Requirements:

Extensive SQL and database skills to delve into data 
Knowledge of operating system concepts – Multi threading / concurrency 
Solid development skills in JavaScript / java or C# or Objective C or Python 
Hands-on experience with big data technologies-Hadoop/Spark 
Understanding of big data platform architecture 
Basic knowledge of machine learning algorithms 
Good communication and presentation skills 
Desired Skills:

Experience in designing scalable systems 
Debugging & troubleshooting the real-time issues 
Experience in working in Agile environment 
Experience in source control like Git/TFS/SVN


Able to work as a W2 employee of Genesis10 (no Corp-to-Corp)

If you have the described qualifications and are interested in this exciting opportunity, please apply!
About Genesis10:
Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives.  If you are a high performing business or IT professional with solid, referenced experience, we want to meet you.  Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations.  We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement – project after project.   To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com.  'Genesis10 is an Equal Opportunity Employer, M/F/D/V”
",Full-Time,NA,Other Great Industries,"Pennington, NJ 08534",NA,Data Engineer,NA
172,Information Technology,Austin Fraser,Degree - 2 Year Degree,"
Identity & Access Management Developer - $100 - 140K One of the largest global retail companies in the world is building an extension of their Cyber Security team, focused on Identity & Access Management. The Identity Management Expert will help them build new products and applications. There are openings at multiple levels on this team.  Basic Functions

Works on a team to design, configure, and manage multiple Identity & Access Management solutions



Collaborate with teams (development, QA, etc. ) on the change management process to ensure that systems are adhering to InfoSec requirements



Lead & contribute to audit & compliance efforts - NIST, Soc 2 Type II



Automate processes via scripting or tools



Vulnerability assessments of networks, systems, and applications, starts appropriate processes to tend to threats, recommending solutions and remediations



Take initiative to conduct research for new projects



Network monitoring and escalation



Some after hour coverage for incident response and security events



Constantly contribute new ideas to improve InfoSec roadmaps for clients' and internal initiatives


 Required Experience/Skills

Four year Bachelor's Degree is required for this opportunity



5+ years' experience in an IT security focused role - at least 3 years in a role focused on Identity & Access Management



Demonstrated knowledge of the following:




Identity & Access Management tools - Microsoft Identity Manager, Okta, Sailpoint, etc.



Enterprise level SIEM solutions - Alert Logic, Splunk, etc.



Active Directory



Industry compliance standards - NIST, SOC I/II, PCI, etc.



Programming/Development languages - Python, .NET, Java, etc.



Cloud environments - AWS, Azure, etc.




Must be self-driven and have communication skills to collaborate with teams onsite and remotely


 Desired Experience/Skills

Experience developing security tools, application development



Industry certifications - GIAC certs (GREM, GPEN, GCED), CISSP, CISA, CEH, OSCP, 


 As an Identity Management Expert, you will gain a comprehensive compensation and benefits plan, paid time off, and other competitive perks such as company equity and annual bonuses. Identity Management, Access Management, Cloud, Develop, Security, IaaS Identity & Access Management Developer - $100 - 140K
",Contractor,Experience - At least 3 year(s),"Computer Hardware, Computer Software, Internet - ECommerce","Austin, TX","$100,000.00 - $140,000.00 /Year",Identity & Access Management Developer,NA
173,Engineering,FRG Technology Consulting,Degree - None,"
 Location: New Hyde Park, NYJob Requirements
Self-Starter with 3-7 years of total experience in object oriented web development (OOD).
Experience with: 2+ years of experience with Python, 2+ years with Django and/or DRF. Must have web development experience.
Experience with both UI and backend development including using one ORM technology
Experience writing automated unit and integration test cases.
Understanding Amazon Web Services is a plus.
Knowledge on Oracle is a plus.
Experience with development work on Linux and Apache is a plus
Experience using development tools include source control (Git), IDEs, and defect tracking tools is a plus.
Ability and desire to learn new skills and technologies is essential.
Bachelor's Degree in Computer Science or related field or equivalent experience.
The Job: As a Software Engineer, you will work in a collaborative team environment that encourages you to perform at your best, and challenges you to engineer elegant solutions for complex business problems. You will architect, design and develop robust software systems with unit and systems testing. You will need to be able to quickly learn and use new technologies, troubleshoot difficult problems and be an expert with the software lifecycle including scoping and estimation of requirements along with writing of technical documentation.Technology We Use:  Github Enterprise, Continuous Integration, Jenkins, Python, Django, Celery, Django Rest Framework, SQLAlchemy, Redis, MongoDB, vagrant, Datapower, Mule, Java, C#, ASP.Net, SQL Server, Oracle and MSMQ.Primary duties
Software development, preferably in Agile Framework
Coordinates work with business, team members and other teams
Communication with management and other teams
Reporting of status and risks
Working effectively with internal partners
Provide technical guidance to less experienced peers
Works under minimal supervision
Provided with assignments and objectives and given wide latitude for independent judgment
Can be relied on to meet deadlines with high quality deliverables
",Contractor,Experience - At least 3 year(s),Electronics,"New Hyde Park, NY",$60.00 - $70.00 /Hour,Sr Python Developer,Travel - None
174,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 03600-0010400092Classification: Software EngineerCompensation: $40.00 to $55.00 per hourRobert Half Technology is seeking a talented Java/C# Developer to join our client on a contract-to-hire opportunity. In this role you will help build and debug various software solutions for internal and externally facing applications in an e-commerce environment. Responsibilities:  Design, implement and maintain application phases  To take part in software and architectural development activities  Conduct software analysis, programming, testing and debugging  Identifying production and non-production application issues  Transforming requirements into stipulations  Develop, test, implement and maintain application software  Recommend changes to improve established application processes  Develop technical designs for application development  Develop application code for programs

Requirements:  5+ years of experience in development  Java (Required)  AWS Lambda (Required)  C# (Required)  JQuery  MVC  SQL/TSQL  Utilization of Git for source code control Additional Skills:  Good understanding RDBMS concepts  Source code control  Agile/Scrum development methodologies  Test driven development  Familiar with continuous delivery and integration techniques  Ability to work in a team environmentTechnology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,5+ years,"Computer Hardware, Computer Software","Portland, OR 97205",$40.00 - $55.00 /Hour,Java/C# Developer,NA
175,Engineering,Amsted Rail - ASF Keystone,Degree - None,"
Amsted Rail is a globally integrated manufacturer. Railroads, as well as car builders, owners, and leasing companies rely on us to provide components and innovative systems for freight cars and locomotives, repair and service and location and condition monitoring. From the big picture to the finest details, Amsted Rail is continuously improving the heavy haul landscape.We have an immediate opening for the position Data Engineer in Overland Park, Kansas. We are accepting applications for candidates in Overland Park, Kansas or St. Louis, Missouri.The suitable candidate will function as the lead in projects related to all aspects of collecting and preparing data for analytical or operational uses. The Data Engineer responsibilities include building data pipelines to pull together information from different source systems; integrating, consolidating and cleansing data; and structuring it for use in individual analytics applications as well as assisting with the overall data architecture. The candidate will work with domain experts, data scientists, analyst and engineers who are analyzing and visualizing the data to drive efficiencies and business decisions.Position Responsibilities:• Supporting and providing data in a ready-to-use form to data scientists who are looking to run queries and algorithms against the information for predictive analytics, machine learning and data mining purposes.• The Data Engineer will have exposure to all business units, plants, processes, and products in order to work with data scientists, business analyst and other analytics community members.• Responsible for compiling and installing database systems, writing complex queries, scaling to multiple machines, DB administration, and putting disaster recovery systems into place.• The ability to build a robust, fault-tolerant data pipeline that cleans, transforms, and aggregates unorganized and messy data into databases or data sources.• Work with business units and departments to deliver data aggregations to executives, business analysts and other end users for more basic types of analysis to aid in ongoing operations.• Recommending new data streams and ensuring data integrity• Identifying new projects and opportunities, and the associated data requirementsProfessional skills:• Manage both structured and unstructured data sets -- must be versed in different approaches to data architecture and applications including traditional Data warehousing concepts and Data Lakes.• Skilled in extract, transform and load tools (Data Services, Informatica, or SSIS) and REST-oriented APIs for creating and managing data integration jobs, and providing data analysts and business users with simplified access to prepared data sets.• Practical understanding of statistics, predictive analytics, machine learning, and artificial intelligence algorithms concepts which may include C#, Java, Python, Ruby, Scala and SQL.• Database management and query languages• Hadoop, MapReduce, Hive, Pig, MySQL, MongoDB, Cassandra, Spark, Data streaming, NoSQL, SQL, programming• Ability to understand a variety of applications and domains (embedded sensors, plant processes, shop floor, ERP,etc.)• Excellent written and verbal communication skils• Must be able to work with all relevant technical and non-technical parties to ensure that quality results are obtained.

Position Requirements:• B.S in Computer Science, Engineering or related disciplines with experience in data engineer and database administration.• Willingness to travel as much as 30% of the time.• Desire to work in a dynamic environment and have a continuous improvement and development mindsetThrough competitive wages, outstanding benefits, and internal advancement opportunities, you will have the chance to create a career of which you can be proud. If you are open to relocation, there are also vast advancement opportunities within the Amsted Corporation.We offer a full range of benefits including medical, dental, vision, 401(k) with employer matching and an Employee Stock Ownership Plan. We are 100% employee owned.All interested applicants please apply online at www.amstedrail.com.
",Full-Time,Experience - None,Internet - ECommerce,"Overland Park, KS 66062",NA,Data Engineer,NA
176,Information Technology,Strategic Staffing Solutions,NA,"
Java Developer (Fullstack)
Leading Banking Company in Charlotte, NC
Contract length: 2 years
Pay Rate starts at: $58/hr 
W2 only, No C2C
 
 

Acts in the highest level technical role as an individual contributor and/or team lead for the most complex computer applications and/or application initiatives. Utilizes a thorough understanding of available technology, tools, and existing designs. Works on the most complex problems where analysis of situations or data requires evaluation of intangible variance factors. Plans, performs, and acts as the escalation point for the most complex platform designs, coding, and testing. Leads most complex multiple modeling, simulations, and analysis efforts. Acts as expert technical resource to programming staff in the program development, testing, and implementation process



Job Requirements:

7+ years Java Development and Implementation
J2EE Full Stack developer with Angular version 2/4,
Oracle and Hibernate and Spring Experience.
JUnit / Karma/Jasmine Test Case development & Understanding of Agile methodology will be needed.
Familiarity with Enterprise SVN, Sonar Code Quality and other build processes will be needed.

",Contractor,Experience - At least 7 year(s),Banking - Financial Services,"Charlotte, NC",NA,Java Developer - 136458,NA
177,Information Technology,Yoh,Degree - 2 Year Degree,"
SQL Database Developer needed for a Contract role with Yoh's client located in Charlotte, NCThis is a Mid-Senior Level needed for project based work to develop/ create databases for 2 different division projectsThe Big Picture - Top Skills You Should Possess:


5+ years developing web applications



Advanced skills with SQL, C#, HTML, ASP.NET, MVC Framework, PowerApps, SharePoint



Bachelor's Degree in Comp. Science or Programming (preferred)


The hours for this role are 8-5 (no OT) Monday - Friday and no travel is involved. Candidates must be local to the Charlotte area and able to interview on site. CB1
",Contractor,5+ years,Manufacturing,"Charlotte, NC",$40.00 - $50.00 /Hour,SQL Database Developer,NA
178,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 03200-9501193764Classification: Account Executive/Staffing ManagerCompensation: $35.00 to $45.00 per hourAre you Application Developer with expertise in C#, .NET? A client of ours in the Charlotte, NC area is looking for a up-and-comer Engineer (5 years of exp) to build web based apps using C# and ASP.NET with heavy integrations into SQL Server. This is a contract to hire opportunity with company in the South Charlotte, NC area. If interested please send resume immediately to [Click Here to Email Your Resumé]

Responsibilities Enterprise software development using C#, Angular 2/TypeScript, JavaScript, ASP.NET MVC/CORE/Web API (REST), SQL, HTML/CSS, Node.js and AngularJS following Agile/Scrum. Develop data visualization, workflow, email notification and data integration functionality for budgeting web application. Assist with building distributed messaging system using Azure for system integration and used Node.js to implement Azure functions. - experience is required C#, ASP.NET, Angular, Bootstrap, Agile/Scrum, SQL Server Bachelor's degree in Computer Science or equivalent experience 5 years of experience as a Software Engineer Excellent communication skills If interested please send resume immediately to [Click Here to Email Your Resumé]Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,5 years,"Computer Hardware, Computer Software","Charlotte, NC 28209",$35.00 - $45.00 /Hour,Application Developer-C#/.NET-MVC/Javascript,NA
179,Information Technology,FRG Technology Consulting,Degree - 4 Year Degree,"
Principal Spark Engineer - $180K - Greater Boston Area - REMOTEA growing startup company based out of Boston, MA is actively looking to hire a talented Principal Spark Engineer. They can offer a very competitive compensation structure and great benefits and remote! If you are interested in this position and you work hands on with Spark, please apply ASAP! The technical experience needed for this position will be below.  Technical Experience Needed: Experience working hands on within the Hadoop Ecosytem Hands on experience working with a Spark Based Platform Hands on experience working with Scala Hands on experience coding with PythonExperience working with Azure Big Data Technologies (Azure HDInsight, Azure Data Lake, Azure SQL Data Warehouse, Azure Machine Learning)Experience working with AWS Big Data Technologies a plus (Redshift, EMR, EC2, DynamoDB, S3, Kinesis, Aurora, etc...)Experience working with the Google Big Data Cloud Platform a plus Experience working for a Microsoft, AWS or Google Partner Preferred Experience working directly for Microsoft, AWS or Google a plus Experience doing Pre-Sales and Extensive Delivery a huge plus   Benefits this company can offer you: Work from home!!!****** FULLY COVERED HEALTH, DENTAL AND VISION BENEFITS (EMPLOYEE & FAMILY)  401k plus a 8% match 6 weeks of PTO, plus sick time Immense opportunity for growth and advancement     If you are interested in this position, please call me (DJ Sellick) at 212-731-8282 or simply send me your resume to my email address - [Click Here to Email Your Resumé]. Act fast, as this opportunity will most likely be off the market in the near future.    AWS / Azure / Big Data / IoT / Hadoop / Hive / Pig / Spark / Scala / Pyspark / Azure / HD Insight / SQL Data Warehouse / Data Lake / Stream Analytics / Machine Learning / Spark / Redshift / EMR / EC2 / Presto / Kinesis / Analytics / Boston / United States

Principal Spark Engineer - $180K - Greater Boston Area - REMOTE
",Full-Time,NA,Computer Software,"Boston, MA","$160,000.00 - $180,000.00 /Year",Principal Spark Engineer - $180K - Greater Boston Area - REMOTE,NA
180,Science,ManTech International Corporation,Degree - 4 Year Degree,"
Group:       MCISClearance Level Needed:       TS/SCIShift:       DayCategory:       Scientific / Analytical     Become an integral part of a diverse team that leads the world in the Mission, Cyber, and Intelligence Solutions group. At ManTech International Corporation, you’ll help protect our national security while working on innovative projects that offer opportunities for advancement.Currently, ManTech is seeking a motivated, career and customer oriented Mid-Level Data Engineer to join our team at Joint Base Anacostia-Bolling to provide unparalleled support to our internal organization and to begin an exciting and rewarding career within ManTechResponsibilities include but are not limited to: • Perform Data Engineering to include Data Transformation (XSLTs, ETL, etc.) and Data Ingest• Perform investigations to document AS-IS data flow in existing systems• Provide software coding in languages such as Python, Groovy• Experience using Apache NiFi or other data flow tools• Support the Government in creating and delivering:o Data Source Analysis. To include, an assessment of the accessibility of the data source; the value or quality of the data provided; and, the level of effort required to bring the data into compliance with the goal data model.o Data Model. A data model conveying the scope of data required for CDO vision. The data model will also contain a mapping of data source to data model and an assessment of where gaps may exist.o Data Lifecycle Strategy. A notional architecture will be provided that identifies how a Data Lifecycle would be constructed to meet the needs for aggregating disparate data sources, from both known and future data sources and a broad timeline for the development and approval of supporting lifecycle artifacts.• Experience using Collibra Data Governance Center, or similar tools, highly desiredPosition Requirements: • A Bachelor’s degree and 10 years of applicable experience. • An understanding and at least two years of experience working in the IC.• Individual must possess the data architecture skills to accommodate the requirements as described above. Highly evolved IT analytic capabilities and understanding of data science are necessary for this positions supported by a history of excellent reporting and presentation of analysis results.Security Requirements: An active TS/SCI with polygraph is required. 

Bachelor's degree and 10 years of applicable experience. 
",Full-Time,NA,Other Great Industries,"Washington, DC",NA,Data Engineer,NA
181,Science,ManTech International Corporation,NA,"
Group: 
MCISClearance Level Needed: 
TS/SCIShift: 
DayCategory: 
Scientific / Analytical
Become an integral part of a diverse team that leads the world in the Mission, Cyber, and Intelligence Solutions group. At ManTech International Corporation, you&ll help protect our national security while working on innovative projects that offer opportunities for advancement.Currently, ManTech is seeking a motivated, career and customer oriented Mid-Level Data Engineer to join our team at Joint Base Anacostia-Bolling to provide unparalleled support to our internal organization and to begin an exciting and rewarding career within ManTechResponsibilities include but are not limited to: • Perform Data Engineering to include Data Transformation (XSLTs, ETL, etc.) and Data Ingest• Perform investigations to document AS-IS data flow in existing systems• Provide software coding in languages such as Python, Groovy• Experience using Apache NiFi or other data flow tools• Support the Government in creating and delivering:o Data Source Analysis. To include, an assessment of the accessibility of the data source; the value or quality of the data provided; and, the level of effort required to bring the data into compliance with the goal data model.o Data Model. A data model conveying the scope of data required for CDO vision. The data model will also contain a mapping of data source to data model and an assessment of where gaps may exist.o Data Lifecycle Strategy. A notional architecture will be provided that identifies how a Data Lifecycle would be constructed to meet the needs for aggregating disparate data sources, from both known and future data sources and a broad timeline for the development and approval of supporting lifecycle artifacts.• Experience using Collibra Data Governance Center, or similar tools, highly desiredPosition Requirements: • A Bachelor&s degree and 10 years of applicable experience. • An understanding and at least two years of experience working in the IC.• Individual must possess the data architecture skills to accommodate the requirements as described above. Highly evolved IT analytic capabilities and understanding of data science are necessary for this positions supported by a history of excellent reporting and presentation of analysis results.Security Requirements: An active TS/SCI with polygraph is required. 

Bachelor's degree and 10 years of applicable experience. 
",Full-Time,NA,Other Great Industries,"Washington, DC",NA,Data Engineer,NA
182,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 04130-0010386939Classification: Database DeveloperCompensation: $66.50 to $77.00 per hourRobert Half's Client is looking for a .Net Developer that has in depth experience building .Net applications in Azure. The Ideal candidate will want the ability to work remotely 3 days a week and onsite two days a week. If Interested please apply online of e-mail your resume to Bryan Kyle Everett at [Click Here to Email Your Resumé]

C#, ASP.Net, MVC, Angular, AzureTechnology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Full-Time,65 years,"Computer Hardware, Computer Software","Houston, TX 77002",$66.50 - $77.00 /Hour,ERP/CRM Developer,NA
183,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 00900-9501199224Classification: Software EngineerCompensation: $105,000.00 to $145,000.00 per yearOur client is seeking a full time permanent Lead Web Developer (Ruby on Rails) to join their team in Kennesaw, GA for up to $145,000. This position offers a casual work environment, 2 days remote, flexible hours, a great vacation package, full time benefits, Margarita Fridays, pizza parties, etc. This company is primarily a financing solution for store-front businesses seeking capital (online and offline). As Lead Developer, you will be working within a small, collaborative team, building an innovative lending platform using an agile/ scrum methodology. The application is based on the Ruby on Rails framework. You will be involved in developing all parts of the application stretching from tests, database queires, front-end, to deployment engineering and code refactoring. Ruby, Rails 3, MySql, jQuery, HAML, SASS, and Git are some of the tools you will be using. Duties:  Responsible for hands-on coding of new solutions and maintenance of existing code, with a focus on test coverage and maintainability of the code.  Rewrite or extend our existing system to improve performance and scalability.  Improve front-end JavaScript functionality to provide for a better user experience.  Add new features to drive user engagement and add value.  Writing unit tests and working closely with QA for bug fixes.  Be involved in low level design decision and regular peer code reviews.

The ideal candidate would have 5 years of full time experience developing in Ruby and also using MySQL, jQuery, HAML, SASS, Git, etc. Direct management experience is not necessary. Candidates must currently live in the Atlanta region and be a U.S. Citizen or Green Card Holder. Qualified candidates please apply and email your resume to [Click Here to Email Your Resumé]Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Full-Time,5 years,"Computer Hardware, Computer Software","Kennesaw, GA 30144","$105,000.00 - $145,000.00 /Year",Remote Lead Developer (Ruby),NA
184,Information Technology,BCforward,NA,"
Job Title:             SFDC Application Developer
Location :            SAN FRANCISCO CA 94105
Duration:            5 + Months Contract
Rate:                    $43/HR ON W2

Bachelor's Degree or equivalent
- Preferred 3+ years relevant experience
- Two SFDC certifications
- Good understanding of a functional area primary technology and platform
- Demonstrated ability to execute on features of medium to high complexity within his/her functional area.
- Partners with a more senior engineer to deliver complex features.
- Written code that others can understand, support, maintain, and expand.
- Demonstrated consistent, successful delivery over time.
- Considered a good problem solver who can identify root cause within functional domain and collaborate to identify root cause across system boundaries quickly
- Aware of interdependencies between his/her functional areas and other functional area, both upstream and downstream.

- Solid understanding of a major technology employed in IT development:
Java, Force.com, Front-End technologies/CMS (Object Oriented JavaScript, CSS), PL/SQL, SOA, Ruby etc., solid understanding of remainder
- Aware of and understands trends, technical developments in the broader industry and how those can be applied at SFDC.
- Basic understanding of the architecture of the major functional platform(s) within the group or BU
- Recognition of when to configure vs. build
- Work needs direction and oversight from a more senior member of the team
- Partners with a more senior engineer to deliver very complex or foundational features.
- Able to use and extend existing code framework to implement new functionality.
- Maintains at least one applicable technology certification
- Industry Standard ETL Tool (Informatica, Ab Initio, etc.) Sql , PL/SQL, Data base Shell Scripting Linux/Solaris
- basic commands -Understanding of Data models
- Solid understanding of a business area and multiple processes within that area.
- Able to actively participate in functional process discussions (level 3-4)
- Understanding of immediate upstream / downstream impacts from functional decisions
- Understanding of underlying data schema, data definitions and relationship to process
- Demonstrated understanding of both industry and SFDC-specific policies & practices. Applies them to his/her work effectively.
- Track record of delivering on features of medium complexity over a period of time
- Track record of meeting sprint commitments
- Minimal code rollbacks or post production bugs.

·         A highly experienced professional with a full understanding of area of specialization; Has wide-ranging experiences, uses professional concepts and company objectives to resolve complex issues in creative and effective ways.
·         All software engineers must be well versed in Agile Methodology & have ADM Training.
·         Works on complex issues where analysis of situations or data requires an in-depth evaluation of variable factors.
·         Exercises judgment in selecting methods, techniques and evaluation criteria for obtaining results.
Internal and external contacts often pertain to company plans and objectives.
",Contractor,Experience - 3 to 5 years,Internet - ECommerce,"San Francisco, CASan Francisco, CA",$40.00 - $43.00 /Hour,SFDC Application Developer,Travel - None
185,Information Technology,SNI Technology,NA,"
A company located in the western suburbs is looking for a C# Software Developer to join their growing team.An organization that has been in business for over 50 years and has clients in all 50 states is looking for a Software Developer to join their growing team. In this role you will be using C# to develop the company's client facing proprietary software application. To be successful in this role you should have 5+ years for experience working with C#, WCF, MVC and AngularJS. You and your team will be working directly with user groups to design and develop new enhancements for the software.This company offers exceptional benefits, work/life balance and the ability to work with a top notch development team.To be considered for this position you should have the following experience:4+ years of C# development experienceWCF and MVC4+Deep understanding of AngularJSSQL, Relational databasesTFS and MSBuild
",Full-Time,5+ years,Computer Software,"Downers Grove, IL 60018","$60,018.00 - $61,018.00 /Year",.Net Developer,NA
186,Information Technology,NA,Degree - 4 Year Degree,"
Morton Consulting has an immediate need for a Senior SQL Developer for a customer in Windsor, Connecticut. The Senior SQL Developer creates the overall structure and workflow of a software solution and is responsible for leading and/or handling the development of one to multiple components. The Senior Developer will work with the Architect to build the appropriate architecture to support the application. The Senior Developer contributes to the development, maintenance, and enhancement of business applications by providing specialized technical and business knowledge to the team. Under the guidance of a Team Lead or Manager, collaborates with Business Analysts, key stakeholders, other IT professionals to define detailed customer requirements and system interfaces, assess available technology, and develop and present technologies. Recommends and supports technical coding standards and practices. Stays current on emerging technologies.


Responsibilities: 

Perform requirements analysis to create technical specifications to support business unit needs.
Responsible for the specifications, development, testing and maintenance of business application adhering to departmental standards, policies and procedures.
Thoroughly test all new and enhanced applications. Use Change Control to schedule and track all system changes
Must possess the ability to work with the Analysts to develop training for the end users.
Creates and maintains appropriate documentation.
Must be able to trouble–shoot production issues both during and outside of traditional work hours.
Serve as the solution architect for your assigned business functions under the guidance of the Architect.
Demonstrate a high-level knowledge of legacy systems, data structures/usage and primary systems interfaces based on appropriately written system specifications.
Provide mentoring and assistance to other team members.
Design business solutions that are secure and scalable.
Implements and maintains the necessary controls and procedures to cost-effectively protect information systems assets from intentional or inadvertent modification, disclosure, or destruction. Provides guidance and direction for the protection of information systems assets to other areas as needed.

Qualifications: 

Strong SQL Server skills required.  
Experience Developing and Tuning SQL Server databases.
Experience Developing SQL Server databases in support of applications.
Excellent written and oral communication skills.
Excellent presentation skills.
Excellent organizational skills.
Excellent analytical skills.
Excellent customer service skills.
Ability to lead, manage and coach.
Ability to plan and facilitate meetings.
Ability to work with a high degree of independence.
Experience working in a team-oriented, collaborative environment.
Ability to communicate highly technical information in a business friendly manner.
Familiar with Project Management methodology and SDLC.
Technical understanding of all hardware, server O/S, and application connectivity between servers, the internet and other integrated technologies as it relates to applications.
Advanced college degree in Mathematics or Statistics is ideal but also considering Computer Science, Information Technology, or Business or related work experience/certification.
5+ years of relevant general Information Technology experience required or experience in the Insurance Industry.

",Full-Time,Experience - At least 5 year(s),Insurance,"Windsor, CT",NA,Sr. SQL Developer,NA
