,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
141,Information Technology,Signature Consultants,Degree - 4 Year Degree,"
Adobe Campaign Developer/Specialist Summary:Signature Consultants is seeking an Adobe Campaign Developer/Specialist for an opportunity in Lansing, MI. The Adobe Campaign Developer/Specialist will assist with the organization, design, development, and delivery of marketing email campaigns through the Adobe Campaign platform. He or she will also support integration efforts between Adobe Cloud solutions such as Adobe Experience Manager (AEM) and Adobe Campaign.Responsibilities:
Campaign creation
Target market segmentation
Technical workflow development and management
Email template design, development, and management
Email asset organization and management
Campaign reporting and analytics
Design, code, and validate HTML, CSS, JavaScript as required for individual emails and/or marketing campaign templates
Provide and promote best practices for consistent rendering within a variety of email clients, accounting for mobile-friendliness (e.g. small screen display) via responsive design when necessary
Design workflows to import, update, and export target market data from Salesforce CRM, and assist with the identification of customers across channels through integrated customer profiles and customized segments
Implement automated marketing campaigns including one-off campaigns, and triggered messaging, through multivariate display assets including online advertising, web forms, and unique promotional landing pages
Support the measurement of conversion metrics and OOTB campaign analytics providing feedback on the performance of each campaign - and suggest improvements to the customer journey, workflows, segmentation, and other key factors
Creation of conversion points within the marketing funnel using Adobe Campaign builder tools, including customer experience design, user flow, and lead generation use cases
Support the identification and resolution of issues through the management of delivery logs, error logs, and error-handling
Develop clear and accurate procedural and/or technical specifications documentation
Requirements: 
8-10 years of IT experience
3-6 years' experience working with Adobe Campaign (and potentially other Marketing Automation tools)
Proficiency or knowledge of Litmus Software is beneficial
About Signature Consultants, LLCHeadquartered in Fort Lauderdale, Florida, Signature Consultants was established in 1997 with a singular focus: to provide clients and consultants with superior staffing solutions. For the seventh consecutive year, Signature was voted as one of the ""Best Staffing Firms to Work For"" and is now the 14th largest IT staffing firm in the United States (source: Staffing Industry Analysts). With 26 locations throughout North America, Signature annually deploys thousands of consultants to support, run, and manage their clients' technology needs. Signature offers IT staffing, consulting, managed solutions, and direct placement services. For more information on the company, please visit www.sigconsult.com.
",Contract to Hire,3-6 years,Other Great Industries,"nashville, MI","$140,000.00 /Year",Adobe Campaign Developer/Specialist,NA
142,"Other, Professional Services",McKesson,NA,"
McKesson is in the business of better health and we touch the lives of patients in virtually every aspect of healthcare. We partner with payors, hospitals, physician offices, pharmacies, pharmaceutical companies and others across the spectrum of care to build healthier organizations that deliver better care to patients in every setting. We believe in the importance of strong, vital organizations because we know that patients can only be healthy when our system is healthy. Every single McKesson employee contributes to our missionby joining McKesson you act as a catalyst in a chain of events that helps millions of people all over the globe. Talented, compassionate people are the future of our companyand of healthcare. At McKesson, you'll collaborate on the products and solutions that help us carry out our mission to improve lives and advance healthcare. Working here is your opportunity to shape an industry that's vital to us all. We understand the importance of a system that works together. Your expertise, drive and passion can help us improve everything we touch, from providers to payors to pharmacies. Join our team of leaders to begin a rewarding career. Wherever you contribute here at McKesson, you will have the ability to make a real impact in the lives of others. Current Need The Data Scientist for McKesson Data & Analytics (mDNA) will be based in our Alpharetta, GA office. As part of the mDNA team, the person will provide in-depth advanced analytical insights while working in a cross-functional team environment to solve business problems. The person will work with Senior Data Scientists, Engineers, and our IT Platform team to develop insights and analytics models to help our business partners drive value and build a competitive advantage. The role will require analytical skills and tactical responsibilities to provide insights and recommendations. Position Description The Data Scientist will perform the following:  Project Support: Support a cross-functional team and provide in-depth data insights for complex business problems that can be approached with advanced analytics Work closely with data scientists and engineers to deliver results Coordinate and collaborate with program managers and other internal stakeholders, including gathering requirements and modeling criteria Leverage tools and resources to plan, evaluate and execute strategic initiatives Continuously improve processes and operations Advanced Analytics: Rapidly perform exploratory data analysis, generate and test working hypotheses, and uncover interesting trends and relationships Analyze and model structured data and implement algorithms to support analysis using advanced statistical and mathematical methods from statistics, data mining, econometrics, and operations research Perform advanced analytics techniques to mine unstructured data, using methods such as document clustering, topic analysis, named entity recognition, and document classification (machine learning and natural language processing is a plus) Strong understanding of large database mining tools and statistical languages utilized to efficiently build approaches and execute on analytical use cases. Specific experience with Python, R, Spark, Hadoop (MapReduce, HBASE), Hive, Pig, Java, Trifacta, H2O, Tableau and SQL is preferred. Experience with SAP and IBM DataStage is also beneficial. Communicate results and educate others through reports and presentations Qualifications Minimum Requirements 8+ years of experience and 2+ years of managerial experience  Critical Skills  Strong quantitative analysis background and experience in working with large, complex data systems to aggregate, organize, and prepare data for use in business analysis Strong mathematical background with strong knowledge in at least one of the following fields: statistics, data mining, statistics, operations research, econometrics, and/or information retrieval (machine learning and natural language processing is a plus) Deep experience in extracting, cleaning, preparing and modeling data Experience with command-line scripting, data structures, and algorithms; ability to work in a Linux environment Data visualization and/or power point presentation skills to effectively communicate insights is a plus Proficiency in analysis (i.e. R, Python) packages Up to 10 15% travel may be required (domestic and international) Bachelor degree with a minimum of 5 years of related experience preferred or MS with a minimum of 2 years of related experience or PhD, with degree in Physics, Computer Science, Engineering, Statistics, Mathematics, Econometrics, or related fields  Additional Knowledge & Skills  Able to use sound judgment and prioritize Must be flexible, team oriented and able to accept and create change Fast and capable learner Enjoys working with numbers and data sets Enjoys process improvement projects Mature confidence/integrity Results oriented, enthusiastic, creative thinker  Education BA or BS degree or equivalent experience Physical Requirements General Office Demands Benefits & Company Statement McKesson believes superior performance individual and team that helps us drive innovations and solutions to promote better health should be recognized and rewarded. We provide a competitive compensation program to attract, retain and motivate a high-performance workforce, and it's flexible enough to meet the different needs of our diverse employee population. We are in the business of better health and we touch the lives of patients in virtually every aspect of healthcare. We partner with payers, hospitals, physician offices, pharmacies, pharmaceutical companies and others across the spectrum of care to build healthier organizations that deliver better care to patients in every setting. But we can't do it without you. Every single McKesson employee contributes to our missionwhatever your title, whatever your role, you act as a catalyst in a chain of events that helps millions of people all over the globe. Talented, compassionate people are the future of our companyand of healthcare. At McKesson, you'll collaborate on the products and solutions that help us carry out our mission to improve lives and advance healthcare. Working here is your opportunity to shape an industry that's vital to us all. McKesson is an equal opportunity and affirmative action employer minorities/females/veterans/persons with disabilities. Qualified applicants will not be disqualified from consideration for employment based upon criminal history. Agency Statement No agencies please.
",Full-Time,8+ years,Employment - Recruiting - Staffing,"Alpharetta, GA",NA,Sr Data Scientist,NA
143,Information Technology,FirstPRO,Degree - 4 Year Degree,"



Stable and fast-growing company has an immediate need for a full stack Java Developer on a direct hire basis.  In this role, you will work on a small point-of-sale systems team within a larger dev team of 9, focusing on point-of-sale payments.  The company needs a sharp Java Developer who can learn POS.  Great opportunity to learn!
This is an excellent time to join the team, as the company is expanding their National outreach over the next year.  They offer competitive base salaries, yearly bonuses, 401K, work from home one day a week after ramp up, and a very fast growing company with opportunity for upward mobility.
Responsibilities: 
●  Building and maintaining key POS and Mobile systems for the company (they will teach you POS and Mobile). 
●  Integrate POS apps via various front end and back end technologies.
●  Full SDLC including designing, developing, unit/system testing, and change mgmt.
●  Bring new products and solutions into existing environment.
●  Handle the development of advanced SQL statements and procedural code on database systems which support several different user devices.  Various duties involve data queries, data manipulation, report generation, and source code development.
●  Interact with end-users to create business requirements for new and existing projects / processes.







Java Developer:
●  Bachelor's Degree required. 
●  4+ years' back-end Java development experience, full SDLC, strong systems development experience.
●  Desire to learn POS and mobile payments.
●  Strong database experience with either SQL Server, DB2, or Oracle - must have advanced SQL statement and procedural code experience.
●  Environment includes JEE frameworks, Spring, Hibernate, JMS, and Java application server.
●  Familiarity with HTML5, CSS, JS, Ajax.



",Full-Time,Experience - 4 to 7 years,"Computer Software, Computer Hardware, Internet - ECommerce","Smyrna, GA","$95,000.00 - $105,000.00 /Year",Java Developer / Great Benefits,Travel - None
144,Information Technology,"Think Anew, LLC",NA,"
The successful candidate will work on architecture, implementation, and structure. They must have experience leading Virtualization based projects, including designing and setting up highly resilient enterprise level infrastructure, experience deploying and working with automation and orchestration products, and leveraging Microsoft and VMware products.

Systems Administration Skills

In-depth knowledge and experience with enterprise scale Windows technologies such as Server platforms, Desktop platforms, Exchange Environments, Active Directory, IIS, Windows Clustering, Virtualization and Collaboration tools are required.
Subject matter expert of Windows Server (2003-2008-2012) administration.
Perform systems backups and recovery procedures.
Perform routine maintenance and upgrades for IT infrastructure
Design, install, monitor and maintain MS SQL, MYSQL, and MS Exchange.
Develop, document and maintain standard operating procedures and configuration
Citrix experience
VEEAM experience
Healthcare IT (a plus)
SAN Storage Management
Strong networking knowledge including DMVPN, VRF’s, and VPN’s.
Ability to travel to client sites as needed.
Must be able to work as a team leader to provide project guidance and meet timelines
Azure experience is Required
VOIP experience a plus.




About this company
At Think Anew we have bright ideas for technology solutions. These bright ideas come from the minds of extremely bright technology enthusiasts. If you have a love and passion for technology and are looking for somewhere to grow in a career, please visit our website and send in your resume. We are always looking for bright and passionate engineering talent.


Education


Accredited College Degree in related field
8 years+ related experience


Candidate should have one or more of the following Certifications:

MCSE
MCSA
CCNA
CCNP
VCP5 or VCP 6
Network+
10 years + related experience
Azure experience Required

",Full-Time,Experience - 6 to greater than 15 years,Healthcare - Health Services,"1413 Tech BoulevardTampa, FL 33619",NA,Senior Systems Engineer w/ Azure,Travel - Up to 25%
145,Information Technology,"Horizon Search, Inc.",Degree - 4 Year Degree,"
Job description

Evaluate client business challenges and work with the team to arrive at the best-fit solution.
Design, develop, test, support, and deploy desktop, custom web, and mobile applications in a .NET environment.
Develop system architecture, design, and code in accordance to the clients' requirements.
Help architect and design solutions, or act in a lead position responsible for the productivity of the development team.
Help clients implement software development methodologies.
Collaborate with clients to translate business requirements into technical requirements.
Produce applications that provide measurable business value to our clients.
Minimal travel may be required









QUALIFICATIONS:

Bachelor's degree in Computer Science or Management Information Systems (or comparable field of study)
A minimum of 5+ years of development experience, and a minimum of 3 years of experience with Microsoft Visual Studio, C# or Visual Basic, and ASP.NET.
Experience with developing across Windows or UNIX/LINUX environments.
Experience with object-oriented design and development techniques; solid understanding of basic development best practices.
Formal training or experience with project management and building a rapport with clients.
Demonstrated ability around decision-making, delegation, and building trust and credibility.
Understanding of how software development projects are organized, including how work is prioritized, scope-managed, and risk-assessed and mitigated.



KEY SKILLS:

Ability to work well in a team and individually.
Ability to adapt quickly to changes in environment, priorities, and requirements.
Proven ability to learn new technologies quickly and apply the gained knowledge to address business problems.
Excellent verbal and written communication for all levels of the organization required.
Ability to communicate with clients on a business level and translate their needs into technical solutions.
Detail-oriented and highly developed organizational skills including the ability to prioritize tasks and meet deadlines.
Experience with C# .NET platform development and architecture.
Experience with collaborating across multiple functional/technical teams to deliver a project.
Experience with WebDev, Javascript, JSON, AJAX, HTML5, and CSS3.
Ability to support existing applications

BENEFITS:

Generous paid time off
401k
Healthcare & Dentalcare
Discretionary Bonus



",Full-Time,5+ years,Computer Software,"Chicago, IL",NA,Sr. Software Developer,NA
146,"Engineering, Manufacturing",Magnum Staffing,Degree - 4 Year Degree,"
Software Engineer

The Software Engineer develop comprehensive drilling products and services, as well as upgrading key technologies for the oil services industry operations.  The mission is to create and improve the integrated data delivery and control platform that our customers rely on for running their high performance operations, to facilitate real-time critical decisions, drive automation and decrease operational costs in a safe environment.  The ideal candidate must value and develop smart and simple software solutions resolving complex problems in a highly collaborative and fast paced environment, with exceptional engineers and dedicated leadership team.


Create reusable architectural software design and review with technical team; provide update to effort estimates, risks and dependencies that feed into project plan.

Write automated unit tests, test reports and resolve the critical bugs and smaller agreed upon features, for ach version of the software
Create candidate release software for software quality assurance (SQA) and assist SQA until sign-off
Support Field engineering (FE) resolving critical beta issues for pre-production deployment

Software Engineer


Degree in Computer Science
NET Development experience / C#
WinForms and Windows Communication Foundation
Experience with multi-threaded programming
Direct Hire
Salary: $85K-125K

",Full-Time,Experience - At least 5 year(s),"Oil Refining - Petroleum - Drilling, Manufacturing","Cedar Park, TX","$85,000.00 - $125,000.00 /Year",Software Engineer- Direct Hire,NA
147,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 03720-0010364146Classification: WebmasterCompensation: $25.00 to $35.00 per hourOur client in Bethlehem, PA is looking for a candidate to design, develop, and maintain software from concept to completion. The ideal person will have experience with Java, RESTful and socket-based web services, Postgre SQL, and various other technologies. Qualifications: - Bachelor's degree in Computer Science or closely related field - Experience designing and implementing software in Java and client-side browser technologies - Familiarity with common programming paradigms and design patterns, such as Object-Oriented Programming, Model-View-Controller and Asynchronous programming - Customer-focused, with ability to work in a small team environment or independently Beneficial Qualifications: - Familiarity with web services - Experience using a version control systems and build management tools - Familiarity with standard Linux OS and administrative tools For immediate consideration, please send resumes to [Click Here to Email Your Resumé].

Java, Microsoft SQL Server, HTML - HyperText Markup Language, SQL - Structured Query Language, Oracle, CSS - Cascade Styling Sheets For immediate consideration, please send resumes to [Click Here to Email Your Resumé].Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,65 years,"Computer Hardware, Computer Software","Bethlehem, PA 18015",$25.00 - $35.00 /Hour,Java Developer,NA
148,Information Technology,Amiti Consulting,NA,"
Know someone who is qualified? Refer them. On completion of their first 3 months with our company, you will receive referral bonus of $500.
 
Feel free to forward this email to your friends and colleagues. H1b Transfers & EAD OPT’s are Accepted.
Needs consultants to work on W2 tax term only. No third parties are accepted.
 Dear
Hope you are doing good today.
 
Please let me know if you would like to apply for the below position or else kindly refer your colleagues or friend's.
 
For quick response, send me your resume to [Click Here to Email Your Resumé]  (or) you can reach me at 703-445-6508
 
Job Title: Python Developer
Duration:12+Months Contract
Location:San Jose, CA
Interview Mode: Phone+Skype/Video
 
Note:

Looking for candidates who have strong Development experience in Python and capable of write coding lines (Min: 500-600) + Infrastructure Automation with Python (Must)

Required Skillset:
Strong Python scripting developer with knowledge of infrastructure automation (like installing Mongo DB, installing Cassandra and creating Oracle Schema).
8+ years in IT Automation technologies
Infrastructure Automation with Python is (Must)
Good python scripting skills – 3+ years in Python development
Strong in Ansible is advantage.
Experience in infrastructure automation (able to invoke system commands in Linux environment)
Knowledge of automation in database operations (installing Mongo DB, installing Cassandra and creating Oracle Schema)

Ability to develop and consume REST APIs
",Contractor,Experience - 6 to 8 years,Other Great Industries,"San Jose, CASan Jose, CA",NA,Python Developer,NA
149,Information Technology,Vaco Technology,Degree - 4 Year Degree,"
Minimum Qualifications:
Bachelor's degree or 4 years of industry experience in lieu of degree. 
Proficient skills building dashboards and visualizations with Tableau (3+ years). 
Proficient in PL/SQL and/or Business Objects (3+ years preferred). 
Demonstrates broad technical knowledge and strong problem solving abilities 
Advanced Programming knowledge and skills 
Experience assisting other programmers 
Good planning and organizational skills 
Good communication skills 
Good interpersonal skills 


Minimum Qualifications:Bachelor's degree or 4 years of industry experience in lieu of degree. Proficient skills building dashboards and visualizations with Tableau (3+ years). Proficient in PL/SQL and/or Business Objects (3+ years preferred). Demonstrates broad technical knowledge and strong problem solving abilities Advanced Programming knowledge and skills Experience assisting other programmers Good planning and organizational skills Good communication skills Good interpersonal skills
",Contractor,Experience - At least 4 year(s),Computer Software,"Glen Allen, VA 24529",$25.00 - $50.00 /Hour,Tableau Report Developer (Contract to Hire),NA
150,Information Technology,Vaco Technology,Degree - 4 Year Degree,"

Four-year college degree in Computer Science, Informatics, Engineering or related field and five years' experience, or a combination of education and relevant experience. 
The candidate must have proven ability in creating and maintaining complex web applications or similar database back ends. 
Experience with JSON, HTML/XML required. 
Substantial Experience with server-side technologies including relational databases (Oracle, MySQL or PostgreSQL), RESTful services and MVC design patterns. 
Experience with application-level Python programming. 
Experience with Javascript, both client and server-side. 
Excellent verbal and written communication skills. 
Experience with modern source code version control systems (git) is a must. 


Four-year college degree in Computer Science, Informatics, Engineering or related field and five years' experience, or a combination of education and relevant experience. The candidate must have proven ability in creating and maintaining complex web applications or similar database back ends. Experience with JSON, HTML/XML required. Substantial Experience with server-side technologies including relational databases (Oracle, MySQL or PostgreSQL), RESTful services and MVC design patterns. Experience with application-level Python programming. Experience with Javascript, both client and server-side. Excellent verbal and written communication skills. Experience with modern source code version control systems (git) is a must.
",Contractor,Experience - At least 4 year(s),Computer Software,"Glen Allen, VA 24529",$30.00 - $60.00 /Hour,Python Developer (Contract to Hire) 30-50$/hr,NA
151,Information Technology,"Pinnacle Partners, Inc",Degree - 4 Year Degree,"

Machine Learning Engineer
Up to $120k per year

Pinnacle Partners is assisting our client in their search for a Machine Learning Engineer to add to their growing team located in the Chicago area. Client is seeking a well-rounded individual with a strong technical background and advanced degree, but also have great communication skills. This successful resource will act as the right hand to the Director and be responsible for the management and continued expansion of the team’s infrastructure. This is an excellent opportunity to be a part of a growing team where you can build and learn on a wide range of technologies in an environment where innovation and new ideas are highly encouraged. 

 
RESPONSIBILITIES


Manage and oversee the team’s on-premises HPC cluster 


Create, form, and implement additional infrastructure services and functionality


Mentor team members to ensure proper interaction with team resources  


Guide the team infrastructure growth based on the needs of the team 


Advocate for the team as other groups develop infrastructure that may interact with team resources


Ability to troubleshoot across the stack, from networking issues to scheduling Troubleshooting across the stack, from networking issues to scheduling and orchestration





REQUIRED SKILLS 



Advanced degree or Bachelors Degree with comparable experience.


Working knowledge of configuration and troubleshooting within Linux environment


Working experience forming, implementing, and troubleshooting distributed systems


Containerization and virtualization experience 


Working knowledge of GPUs within a containerized environment 


Solid networking knowledge such as OSI network layers, working within proxies, and management of API



 

TERMS

This is a direct hire role with a salary up to $120K based on experience.

",Full-Time,NA,Other Great Industries,"Indianapolis, IN","$0.00 - $120,000.00 /Year",Machine Learning Engineer,NA
152,Engineering,Aerotek,NA,"
Our Client in the Greater Baltimore Area is seeking a Lead Software Engineer to help lead the development of software for In-Vitro diagnostic products based on DNA sequencing technologies. Some of the responsibilities will include: * Software development on a Linux Platform for their IVD Product Line * Team Lead - responsible for the success of the software development process * Point of Contact between Software Development, Software Testing & Customers * Ensure that the software is developed according to our clients design control guidelines for their IVD Product Line * Participate in strategic project planning * Create Document Software RequirementsAbout Aerotek:We know that a company's success starts with its employees. We also know that an individual's success starts with the right career opportunity. As a Best of Staffing® Client and Talent leader, Aerotek's people-focused approach yields competitive advantage for our clients and rewarding careers for our contract employees. Since 1983, Aerotek has grown to become a leader in recruiting and staffing services. With more than 250 non-franchised offices, Aerotek's 8,000 internal employees serve more than 300,000 contract employees and 18,000 clients every year. Aerotek is an Allegis Group company, the global leader in talent solutions. Learn more at Aerotek.com.The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please call 888-237-6835 or email accommodation@aerotek .com for other accommodation options. However, if you have questions about this position, please contact the Recruiter located at the bottom of the job posting. The Recruiter is the sole point of contact for questions about this position.
",Full-Time,NA,"Biotechnology, Computer Software","Baltimore, MD","$60,000.00 - $70,000.00 /Year",Bioinformatics Software Engineer,NA
153,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 04030-0010362810Classification: Programmer/AnalystCompensation: $42.75 to $49.50 per hourOur client is looking to bring on a mid-level .NET developer!! The ideal candidate will have at least 5 years of C# development experience, as well as advanced SQL writing experience to include stored procedures, functions, and dynamic SQL. Located in Arlington, TX, this is a temporary-to-fulltime position you don't want to miss!! Experience Required for the Position:  Creating and implementing new requirements as per client's needs using .NET framework  Familiarity with Object Relational Mapping (NHibernate experience is a plus)  Use MVC design pattern in Microsoft .NET C# for Borrower website.  Worked with SSRS 2012 to modify, create, correct, and deploy reports using charts, graphs per the client's request.  Created, edited, and worked with SQL stored procedures in SQL 2014. Technology Stack: C# .NET, SQL 2014 Database, .NET Framework 4.5, MVC, JavaScript, Tortoise, NHibernate, SQL Server Reporting Services, Telerik UI Tools, and ReSharper tools including ReSharper Unit Testing, WCF

|| If you are interested in applying to this position, please send your resume to [Click Here to Email Your Resumé] || **candidates MUST be local to Dallas, Texas**Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,5 years,"Computer Hardware, Computer Software","Arlington, TX 76016",$42.75 - $49.50 /Hour,Programmer Analyst,NA
154,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 01070-0010357353Classification: Software EngineerCompensation: $31.66 to $36.66 per hour

Create MS SQL Server procedures and batch jobs to extract, transform and load data Maintain and support daily data refresh procedures Develop and test reports and data extracts using MS SQL Server 2008 Ensure high quality deliverables with thorough testing of reports, queries and procedures Adhere to development standards and software change management procedures Assist with proposing new reports to meet business needs SSRS - SQL Server Reporting Services MySQL, T-SQL - Transact-SQL Interested and qualified applicants please e-mail resume to [Click Here to Email Your Resumé]Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,65 years,"Computer Hardware, Computer Software","Fort Myers, FL 33908",$31.66 - $36.66 /Hour,SQL Developer,NA
155,Science,QTI Group,NA,"
Summary:
The QTI Group is recruiting for a Sr Data Scientist for a 3-month contract with one of our clients in Chicago.
Responsibilities:
This highly experienced expert in big data will analyze data for actionable insights by:


Identifying the data-analytics problems that offer the greatest opportunities to the organization.


Determining the correct data sets and variables.


Collecting large sets of structured and unstructured data from disparate sources.


Cleaning and validating the data to ensure accuracy, completeness, and uniformity.


Devising and applying models and algorithms to mine the stores of big data, analyze data to identify patterns, trends and projections.


Communicating findings to stakeholders at various levels within the organization with little oversight.





B.S. in Computer Science, Statistics, or appropriate field required. M.S. preferred.


At least 7 years of professional experience.


Experience extracting, cleansing, combining and manipulating large, and diverse data sources for analysis.


Experience performing advanced statistical analysis.


Experience with scripting languages.


Experience with machine learning, natural language processing, statistics, and geospatial analysis.


Experience with statistical and modeling software tools, such as SAS or R.


Relational database and SQL skills.


Strong written and verbal communication skills.


",Full-Time,Experience - At least 7 year(s),Other Great Industries,"Chicago, IL",NA,Sr Data Scientist,NA
156,Information Technology,ConnectWise,Degree - 4 Year Degree,"
The DevOps Engineer is responsible for the design, testing, expansion, implementation and maintenance of the automation of processes and systems in Amazon Web Service. Performs administrative and engineering tasks for cloud infrastructure, creates scripts, and focuses on cost savings automation projects.
Responsibilities / Essential Duties:

Work with ECS, EC2, S3, RDS, API Gateway, IAM and other core AWS technologies
Have experience with MS Azure AKS, Service Fabric, Virtual machine, Application Gateway, etc.
Document and work with other members of the team to cross-train on AWS/Azure deployments
Work with Development/QA teams to support the delivery, deployment and operation of services
Drive automation to reduce failures, manual tasks and therefore improving overall application performance, stability, and availability
Automate / Develop / Enhance SaaS/AWS/Azure Cloud based Operations
Participates in the discovery phase of small to medium-sized projects to come up with high level design
Setup new monitoring and automation of support for various cloud jobs and processes
Scripting (PowerShell, Python) and building required automation and tools on an ad-hoc basis



Organized, detail oriented and self-motivated
Strong computer skills, including the ability to effectively communicate through phone and email is required
Understanding of relevant software development tools including version control, build processes, debuggers, and test frameworks.
PowerShell scripting experience or other languages (Python, JSON)
Architecting automation solutions for reduction of costs and improving efficiencies
Strong experience with Windows® Operating Systems (Server and Desktop platforms)
Amazon Web Services & Windows/Linux experience

Education / Previous Experience: 

Bachelor’s degree (in-progress, or completed)
3 years of relevant experience
Amazon Web Services and Azure experience preferred
Relevant computer certifications preferred (MCSE, AWS, Azure)

Work Conditions:

Normal professional, office environment.
Normal business hours (8am – 5pm)
Part of an on-call rotation for emergencies and system outages.
Available after hours for maintenance windows as needed.
No travel is required.


The statements above are intended to describe the general nature and level of work being performed by people assigned to this job. Other duties may be assigned as needed. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. 
ConnectWise is an Equal Opportunity Employer.
",Full-Time,Experience - At least 3 year(s),Computer Software,"4110 George RoadTampa, FL 33634",NA,DevOps Engineer - Platform,Travel - None
157,Information Technology,NA,NA,"
Job Description:

Responsible for information technology activities that may include one or more of the following areas:


Systems analysis and development, programming, governance, database design or IT engineering. 
Under a broad corporate plan, develops policies, procedures, technical standards, methods, and schedules. 
Oversees the strategic relationship between information technology and other functions within the organization. 
Maintains the organization's awareness of developments in information technology and computer hardware and software for the formulation of long- and short-range plans for the acquisition and implementation of new equipment and techniques.
Reports to management on information technology plans, projects, performance and related matters. Directs and provides functional direction to IT managers.



Required Skills:


Bachelors degree in statistics, economics, engineering or similar field, Masters or PhD preferred
6+ years in application development with a minimum of 2 years in ML
Hands on experience building and training deep learning algorithms and models.
Natural Language Processing (NLP) is a plus
Two plus years of proficient experience in Python (TensorFlow, Keras or MXNet, pandas, and numpy)
Experience with CNN and RNN architecture
Azure Services (Web Apps, SQL, Cosmos)
Agile processes
Thorough understanding of the responsibilities of the platform, database, API, caching layer, proxies, and other web services used in the system
Writing non-blocking code, and resorting to advanced techniques such as multi-threading, when needed

",Full-Time,6+ years,Accounting - Finance,"Chicago, IL",NA,Senior Data Scientist,NA
158,Information Technology,NA,Degree - 4 Year Degree,"
Senior ServiceNow Developer
Location: Richmond, VA
Contract-to-Hire Opportunity
$70-$80/hr W2
Our industry-leading client is looking for a ServiceNow Developer to integrate ServiceNow, leveraging a cutting-edge proprietary tool.  Your responsibilities will include enabling new modules and enhancing the business’ ServiceNow platform.  If you are looking for an opportunity to spearhead ServiceNow implementation, we would love to speak with you.


Requirements for ServiceNow Developer:

ITIL Foundation Qualification
Strong foundation in ServiceNow implementations including security management, configuring Service Legal Agreements (SLAs), and workflow development
Experience in Web Service integrations leveraging SOAP and REST
Experience in Web Development languages such as Javascript, XML, AngularJS, Bootstrap, and HTML/CSS
Must be familiar with Agile SCRUM methodology

For immediate consideration, please contact Kevin Krull [Click Here to Email Your Resumé]
",Contract to Hire,NA,Computer Software,"Richmond, VA",$70.00 - $80.00 /Hour,Senior ServiceNow Developer,NA
